Community,id,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspect
8,Uttar Pradesh Sp,Uncategorized,Unknown,7,4,0.7932431054545453,10,11,2,1,5,3,1,5,3,0,2,0,0,0,0,0
8,6731,organization,Unknown,10,41,0.8670074786274509,52,51,14,13,4,20,2,20,10,8,6,3,1,0,1,2
8,8541598,organization,Unknown,6,8,0.8517347407142857,15,14,5,0,1,8,1,5,3,5,0,0,0,0,0,0
8,Sarah Hays,person,Country_271835,2,3,0.87099078,6,5,2,0,0,3,1,4,0,0,0,0,0,0,0,0
8,fisheriesâ,Uncategorized,Unknown,2,3,0.904781606,4,5,2,0,0,3,0,1,2,0,2,0,0,0,0,0
8,41,organization,Unknown,2,4,0.8540399866666668,7,6,0,1,0,5,1,2,1,2,0,0,0,0,0,0
8,49,organization,Unknown,13,21,0.8486668720588234,33,34,5,6,7,16,3,12,9,5,4,1,0,0,0,0
8,b28d568f-09b4-41bd-b04d-4cf255f1adc6,location,Unknown,6,5,0.8842616772727273,12,11,0,4,3,4,2,3,1,2,2,0,1,0,0,0
8,285351,organization,Unknown,2,0,0.94306728,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
8,2983,organization,Unknown,2,2,0.8319654125,5,4,0,0,0,4,1,0,1,0,0,2,0,0,0,0
8,82344,political_organization,Unknown,0,9,0.90661718,10,9,0,4,0,5,1,3,3,2,0,0,0,0,0,0
8,Surf and Sand Ltd. Liability Co,Uncategorized,Unknown,1,4,0.91310688,6,5,0,0,0,5,0,2,1,1,0,1,0,0,0,0
8,Marie Lee,person,Country_271835,12,0,0.9037634458333332,13,12,3,4,5,0,1,5,1,5,0,0,0,0,0,0
8,Cynthia Williams,person,Country_19028,4,3,0.928561272857143,7,7,0,0,0,7,0,4,2,0,0,1,0,0,0,0
8,64124835,organization,Unknown,4,0,0.8504294649999999,5,4,0,0,0,4,0,2,0,0,1,0,0,1,0,0
8,58,organization,Unknown,8,3,0.9000930709090909,9,11,0,0,0,11,0,3,5,2,0,1,0,0,0,0
8,SIMPComplianceGuide,Uncategorized,Unknown,3,0,0.9411115433333332,4,3,0,0,1,2,0,1,1,0,1,0,0,0,0,0
8,âCompliance,Uncategorized,Unknown,1,3,0.888615225,5,4,0,0,4,0,0,2,1,0,1,0,0,0,0,0
8,28064,organization,Unknown,1,0,0.8484405,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8,d7f220de-bba2-4965-9c15-3dd38ef5c3c7,location,Unknown,3,3,0.8935404016666668,4,6,2,1,0,3,0,2,4,0,0,0,0,0,0,0
8,Heather Porter,person,Country_271835,5,0,0.8662818120000001,6,5,0,0,0,5,0,3,1,0,0,0,0,0,1,0
8,James Best,person,Country_271835,2,0,0.83315715,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
8,301,organization,Unknown,4,1,0.8584440859999999,6,5,0,1,1,3,3,0,0,2,0,0,0,0,0,0
8,Dakota Hansen,person,Country_951683,0,2,0.85233325,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
8,Kilimanjaro fishery Ltd. Liability Co Transport,Uncategorized,Unknown,2,2,0.858422915,5,4,1,0,1,2,1,2,0,0,0,1,0,0,0,0
8,3190258,political_organization,Unknown,3,0,0.8240126333333334,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
8,961bafd7-8d2b-405a-9c79-0f5345498cab,location,Unknown,2,0,0.85301274,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
8,Kristin Johnston,person,Country_271835,2,0,0.822769015,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
8,âoverwhelmedâ,Uncategorized,Unknown,3,0,0.9132176333333334,4,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0
8,AlaÄum KanuuxÌ,Uncategorized,Unknown,2,1,0.8482784533333333,4,3,0,1,0,2,0,2,0,1,0,0,0,0,0,0
8,62343,organization,Unknown,3,0,0.8866991133333334,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
8,Richard Greer,person,Country_271835,4,1,0.8968366299999999,6,5,3,0,0,2,0,3,2,0,0,0,0,0,0,0
8,Armed Robberyâ,Uncategorized,Unknown,5,2,0.9354039614285714,7,7,0,0,0,7,0,4,1,1,0,1,0,0,0,0
8,830155,organization,Unknown,1,1,0.90803235,3,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
8,Anna Turner,person,Country_271835,2,0,0.95075385,3,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0
8,372016989,organization,Unknown,5,3,0.90339434875,9,8,1,5,0,2,0,4,0,1,2,1,0,0,0,0
8,Alan Pacheco,person,Country_271835,4,0,0.9436080875,5,4,0,4,0,0,0,3,0,0,1,0,0,0,0,0
8,76,organization,Unknown,5,1,0.8650773683333334,6,6,0,0,0,6,0,2,2,1,0,1,0,0,0,0
8,27078926,political_organization,Unknown,2,1,0.8367216599999999,4,3,2,0,0,1,0,3,0,0,0,0,0,0,0,0
8,Partnership satellite,Uncategorized,Unknown,1,0,0.81358427,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8,4877,organization,Unknown,3,0,0.9213322566666666,4,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0
8,500633954,organization,Unknown,1,1,0.86925052,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
8,90562,organization,Unknown,1,7,0.8557809075,9,8,1,2,2,3,3,2,1,0,0,1,1,0,0,0
8,nationalfisherman,Uncategorized,Unknown,2,0,0.833491665,3,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0
9,8041aa28-8c50-4083-a528-469c0c6251d9,location,Unknown,0,15,0.8890702613333333,15,15,0,7,3,5,0,4,1,5,1,2,1,0,1,0
9,Sara Jenkins,person,Country_271835,5,1,0.8811650916666666,7,6,0,0,2,4,0,0,2,2,1,0,1,0,0,0
9,19a4297e-2d2b-47c0-9dce-816148a16f4e,location,Unknown,4,1,0.847485728,6,5,0,0,0,5,0,0,1,2,1,0,1,0,0,0
9,Fresh Atlantic,Uncategorized,Unknown,1,0,0.8509265,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9,meridaâ,Uncategorized,Unknown,8,0,0.96395672,9,8,0,0,8,0,0,3,3,1,1,0,0,0,0,0
9,Oceans,vessel,Unknown,0,3,0.85594379,4,3,0,2,0,1,0,2,1,0,0,0,0,0,0,0
9,âconservativeâ,Uncategorized,Unknown,1,0,0.8879275,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,Mongabayâs,Uncategorized,Unknown,5,2,0.8665773085714286,8,7,1,0,0,6,1,0,1,3,1,0,1,0,0,0
9,Brian Wolfe,person,Country_271835,1,1,0.82841945,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
9,âbracatinga,Uncategorized,Unknown,8,2,0.934205586,10,10,0,0,5,5,0,4,4,1,1,0,0,0,0,0
9,346281879,organization,Unknown,0,2,0.832025075,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
9,Amorim Flooring,Uncategorized,Unknown,3,1,0.8407780174999999,5,4,0,0,2,2,0,2,1,0,1,0,0,0,0,0
9,55674,organization,Unknown,8,9,0.7664532894117648,15,17,5,2,2,8,0,7,5,4,1,0,0,0,0,0
9,662290,organization,Unknown,4,2,0.841405015,7,6,3,0,1,2,0,0,3,3,0,0,0,0,0,0
9,Chinook,vessel,Unknown,2,0,0.838143385,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
9,95064,organization,Unknown,5,1,0.8467964083333334,7,6,0,0,0,6,2,3,1,0,0,0,0,0,0,0
9,Amanda Contreras,person,Country_271835,3,0,0.9065014666666666,4,3,0,0,0,3,0,1,0,0,1,0,1,0,0,0
9,49525439,organization,Unknown,2,0,0.8939420499999999,3,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0
9,Chad Nichols,person,Country_271835,3,0,0.8592405,4,3,0,0,3,0,0,2,0,1,0,0,0,0,0,0
9,76568,organization,Unknown,5,5,0.8546429520000001,9,10,0,0,7,3,0,3,2,2,3,0,0,0,0,0
9,Thomas Curry,person,Oceanus,1,4,0.8569316199999999,6,5,0,1,4,0,0,3,0,1,0,1,0,0,0,0
9,d2948905-9121-400b-905f-e449bf8ca35e,location,Unknown,6,0,0.8785246666666667,7,6,0,0,0,6,0,3,1,1,0,1,0,0,0,0
9,Gaosheng Biotechnology Co,Uncategorized,Unknown,2,3,0.8712367539999999,6,5,0,0,0,5,0,3,0,1,1,0,0,0,0,0
9,Frank Guzman,person,Country_271835,2,0,0.83541933,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
9,Courtney Johnson,person,Marebak,8,5,0.8820266753846154,13,13,0,0,1,12,1,5,2,1,2,1,0,1,0,0
9,b24194ae-69ad-4e6c-be29-787c215cde65,location,Unknown,1,0,0.87732154,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,Maru,vessel,Unknown,0,4,0.9075812225,5,4,0,0,0,4,0,0,1,2,1,0,0,0,0,0
9,FV,vessel,Unknown,0,6,0.8989543616666666,7,6,0,5,0,1,0,0,1,1,1,0,3,0,0,0
9,Mitsubishi,Uncategorized,Unknown,4,17,0.8293858000000001,20,21,2,0,6,13,3,7,2,4,4,0,0,1,0,0
9,Barco de Plata Plc,Uncategorized,Unknown,1,1,0.8557020799999999,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0
9,Alpha Brokersa,Uncategorized,Unknown,1,3,0.858107575,5,4,0,2,1,1,0,2,1,1,0,0,0,0,0,0
9,94047,political_organization,Unknown,0,2,0.913545575,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
9,438,organization,Unknown,3,1,0.8250987249999999,5,4,0,1,0,3,0,1,2,0,1,0,0,0,0,0
9,Tracy Rogers,person,Country_271835,0,2,0.5792,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1
9,7914,organization,Unknown,3,0,0.8419604399999999,4,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0
9,bulker,vessel,Unknown,1,1,0.93746165,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0
9,Kendra Owens,person,Country_271835,1,0,0.8567476,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,65872b93-db53-4445-a72e-8f84b3d7edfc,location,Unknown,0,2,0.8520455,3,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9,Guaranteed Income Program New Parents 2035,Uncategorized,Unknown,2,0,0.8974860600000001,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0
9,FV Thunder,vessel,Unknown,4,3,0.8870526828571429,8,7,0,7,0,0,0,0,1,2,1,0,3,0,0,0
9,FV Viking,vessel,Unknown,3,3,0.9095628,7,6,0,6,0,0,0,0,1,1,1,0,3,0,0,0
9,FV Snake,vessel,Unknown,2,5,0.9004964214285713,8,7,0,7,0,0,0,0,1,2,1,0,3,0,0,0
9,Gary Crawford PhD,person,Country_980042,1,4,0.886766974,6,5,0,5,0,0,0,0,1,0,0,0,4,0,0,0
9,Kimberly Roberts,person,Country_271835,2,0,0.90479445,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
9,Trevor Brown,person,Country_271835,1,1,0.8542279500000001,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
9,c82d3e99-b297-484e-a28a-76cba8d515cc,location,Unknown,4,0,0.8676855075,5,4,0,0,1,3,0,2,1,0,0,1,0,0,0,0
9,47234884,political_organization,Unknown,1,1,0.89827185,3,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0
9,34020206,organization,Unknown,0,2,0.875448,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
9,2114,organization,Unknown,0,2,0.83435672,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
9,holesâ,Uncategorized,Unknown,2,0,0.8899319649999999,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
9,Zachary Jordan,person,Country_271835,3,2,0.8891809899999998,6,5,0,0,4,1,0,2,2,1,0,0,0,0,0,0
9,Katelyn Gibson,person,Country_271835,0,3,0.8850722866666666,4,3,0,0,3,0,0,1,1,1,0,0,0,0,0,0
9,Mary Castillo,person,Country_271835,2,1,0.8887911166666668,4,3,0,1,2,0,0,1,1,1,0,0,0,0,0,0
9,Michele Hernandez,person,Country_271835,1,1,0.913635,3,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0
9,c682ec16-cd10-4a6c-94ce-4a5eb590b42e,location,Unknown,1,3,0.8766663875,4,4,0,0,2,2,0,2,1,0,1,0,0,0,0,0
9,49729,organization,Unknown,6,11,0.86872015,15,17,0,3,1,13,2,6,4,3,1,0,0,0,1,0
9,129461,organization,Unknown,5,3,0.86746096875,9,8,0,3,4,1,1,1,3,1,1,0,0,1,0,0
9,a7d22b55-872d-4fc0-b1ea-935f63ce0d2a,location,Unknown,0,1,0.84611166,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,78565892,organization,Unknown,3,0,0.8115766299999999,4,3,1,0,0,2,0,2,0,1,0,0,0,0,0,0
9,Aquacultureâ,Uncategorized,Unknown,8,0,0.8957288,9,8,0,8,0,0,0,1,0,2,1,0,4,0,0,0
9,0f952ad7-6ecb-472e-8a30-895501a0e8c8,location,Unknown,4,1,0.910578,6,5,0,1,0,4,0,3,2,0,0,0,0,0,0,0
9,102642,organization,Unknown,5,0,0.895120128,6,5,0,0,1,4,2,2,0,0,1,0,0,0,0,0
9,Anne Anderson,person,Country_271835,3,0,0.8302297800000001,4,3,0,0,1,2,0,2,0,1,0,0,0,0,0,0
9,99233,organization,Unknown,2,1,0.8799166666666668,4,3,0,0,0,3,0,1,0,2,0,0,0,0,0,0
9,europeansting,Uncategorized,Unknown,3,0,0.8181547699999999,3,3,0,2,0,1,0,1,0,0,0,2,0,0,0,0
9,621,vessel,Unknown,4,12,0.842253945,9,16,0,6,4,6,2,6,4,0,2,0,0,0,2,0
9,621,political_organization,Unknown,4,12,0.842253945,9,16,0,6,4,6,2,6,4,0,2,0,0,0,2,0
9,Eugene Ochoa,person,Country_271835,1,0,0.8439235,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9,4937447,organization,Unknown,2,1,0.8456196500000001,4,3,0,3,0,0,1,1,0,0,1,0,0,0,0,0
9,506,organization,Unknown,0,1,0.83026195,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,2028,movement,Unknown,7,10,0.8618551547058824,17,17,3,2,9,3,0,7,5,1,4,0,0,0,0,0
9,967900443,organization,Unknown,5,14,0.8490173563157896,15,19,1,4,5,9,3,8,2,3,0,2,0,0,1,0
9,1aa47ffc-05a8-4edd-a8e0-94c10b650bd8,location,Unknown,4,0,0.8809556875,5,4,0,0,4,0,0,2,1,0,1,0,0,0,0,0
9,b8f8208c-0388-484e-a700-b4c265170827,location,Unknown,6,1,0.8401425085714286,8,7,0,0,6,1,0,2,3,0,0,0,0,2,0,0
9,DOFâs,Uncategorized,Unknown,23,4,0.8786097714814814,24,27,1,6,3,17,2,6,3,5,4,2,3,2,0,0
9,b8567859-bf54-49fd-8332-5775e19c65af,location,Unknown,43,80,0.867238756504065,107,123,9,23,49,42,11,49,25,16,7,3,7,3,2,4
9,46901627,organization,Unknown,17,16,0.8488031448484848,31,33,5,7,8,13,3,13,11,5,1,0,0,0,0,0
9,43685541,organization,Unknown,13,17,0.8408983813333334,29,30,3,10,0,17,3,10,3,9,3,0,1,0,1,0
9,341,organization,Unknown,8,1,0.8356559922222222,10,9,0,1,0,8,3,4,2,0,0,0,0,0,0,0
9,7691,organization,Unknown,15,27,0.851184445952381,36,42,5,7,8,22,7,14,6,4,4,0,4,2,1,0
9,1094345,organization,Unknown,9,14,0.8663254334782609,23,23,1,2,0,20,3,12,5,1,2,0,0,0,0,0
9,Icelandic Shrimp Corporation Transport,Uncategorized,Unknown,1,9,0.85687455,11,10,2,0,0,8,1,6,2,0,1,0,0,0,0,0
9,2810009,organization,Unknown,1,6,0.8669666857142858,8,7,0,3,4,0,1,1,2,1,1,0,0,1,0,0
9,5680682,organization,Unknown,10,5,0.858559924,15,15,1,0,2,12,5,7,1,0,1,1,0,0,0,0
9,21,organization,Unknown,1,3,0.8155356300000001,4,4,0,3,0,1,0,2,0,2,0,0,0,0,0,0
9,6,organization,Unknown,5,6,0.8230682954545454,11,11,4,2,1,4,2,3,3,3,0,0,0,0,0,0
9,Alexander Buchanan,person,Country_271835,2,0,0.828247965,3,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0
9,df365f60-c399-42f5-ad38-736145edef5e,location,Unknown,0,2,0.878077335,3,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
9,2035/03,Uncategorized,Unknown,2,0,0.8458562199999999,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0
9,Douglas Gordon,person,Arreciviento,1,3,0.8620616925,5,4,1,1,0,2,1,3,0,0,0,0,0,0,0,0
9,Christy Fields,person,Country_271835,2,0,0.8821590850000001,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
9,three,movement,Unknown,2,3,0.8643981860000001,5,5,0,0,1,4,0,2,2,0,1,0,0,0,0,0
9,13 yearsâ,Uncategorized,Unknown,2,2,0.865897345,5,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
9,Paula Allen,person,Country_271835,1,2,0.8704175900000001,4,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0
9,2ad4f7ea-6f93-4a11-ace7-d7a4234bb991,location,Unknown,5,4,0.8664001433333334,10,9,1,0,1,7,0,1,3,3,2,0,0,0,0,0
9,DOFâs Long Xing,Uncategorized,Unknown,3,1,0.8422932,5,4,1,0,0,3,0,1,1,0,2,0,0,0,0,0
9,4759,organization,Unknown,1,1,0.8133452999999999,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0
9,Diao er Ltd. Corporation Transport,company,Marebak,2,3,0.846786718,6,5,1,0,0,4,0,2,2,1,0,0,0,0,0,0
9,761,organization,Unknown,1,0,0.86861944,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,519994690,organization,Unknown,1,3,0.87207319,4,4,1,1,0,2,1,1,0,0,0,0,2,0,0,0
9,Tshikwea Corp Marine sanctuary,company,Marebak,4,9,0.8728403153846152,13,13,0,5,0,8,1,7,1,1,1,0,2,0,0,0
9,Kariba Dam  Corporation Nautical,company,Country_271835,6,3,0.8657410433333333,10,9,5,0,1,3,1,3,3,1,0,0,1,0,0,0
9,âdisasterâ,Uncategorized,Unknown,2,0,0.8513016,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0
9,Rybachit Limited Liability Company,company,Marebak,4,6,0.859687484,11,10,0,1,0,9,2,6,1,0,1,0,0,0,0,0
9,353,organization,Unknown,3,1,0.8534784725,4,4,0,0,0,4,0,0,0,2,1,0,0,1,0,0
9,629,vessel,Unknown,4,3,0.8801694228571428,8,7,0,0,0,7,0,3,1,2,1,0,0,0,0,0
9,Sierra Smith,person,Osterivaria,4,13,0.8667091682352941,16,17,0,1,4,12,1,4,4,2,3,0,3,0,0,0
9,water,vessel,Unknown,10,5,0.8781484466666665,14,15,1,4,2,8,3,6,0,1,5,0,0,0,0,0
9,Lisa Lambert,person,Country_271835,10,0,0.8591153669999999,11,10,0,0,2,8,0,2,3,2,2,0,1,0,0,0
9,98332,organization,Unknown,5,8,0.8417589038461538,13,13,0,5,2,6,0,3,4,2,1,2,1,0,0,0
9,Turkish Sword Ltd Export,company,Country_271835,2,1,0.7793194200000001,4,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0
9,Deborah Bell,person,Country_271835,4,0,0.8185646900000001,5,4,3,0,0,1,1,1,2,0,0,0,0,0,0,0
9,Maria Mitchell,person,Oceanus,9,7,0.8281411974999999,15,16,4,7,1,4,2,10,2,0,1,1,0,0,0,0
9,3887,organization,Unknown,6,0,0.8756834716666667,7,6,0,1,0,5,1,1,3,0,1,0,0,0,0,0
9,Sea Seekers Merchants Cruise ship,Uncategorized,Unknown,1,4,0.853845604,6,5,0,2,3,0,0,2,0,1,1,0,0,1,0,0
9,Jammu & Kashmir Ltd Family,company,Country_271835,4,0,0.8520809324999999,4,4,0,0,0,4,0,2,0,0,0,2,0,0,0,0
9,David Weber,person,Country_271835,1,0,0.89996046,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9,Congo Rapids  Marine sanctuary GmbH & Co. KG Marine sanctuary,company,Country_271835,2,2,0.692965335,5,4,0,0,3,1,0,3,0,0,1,0,0,0,0,1
9,Lake Tanganyika Sea AS Shipping,Uncategorized,Unknown,0,20,0.8727514545,21,20,6,0,4,10,2,9,5,4,0,0,0,0,0,0
9,Andhra Pradesh  Investment Dry dock,Uncategorized,Unknown,0,2,0.9369142,3,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0
9,Estrella del Mar Plc,Uncategorized,Unknown,0,2,0.85679755,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0
9,Nile Crocodile Deep-sea Oyj Brothers,Uncategorized,Unknown,1,0,0.84850895,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9,Brandon Hughes,person,Country_271835,1,0,0.82451063,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9,âAwachaâ,Uncategorized,Unknown,2,0,0.8663289000000001,3,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0
9,dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9,location,Unknown,2,0,0.84002995,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0
9,897,organization,Unknown,2,0,0.83798555,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9,0715f2ea-3d11-4eaa-a0c4-fb3290896531,location,Unknown,1,0,0.84395957,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9,ae88562c-5c39-4c15-b128-b4f67f5e5812,location,Unknown,2,0,0.84766195,3,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0
9,Frederick Taylor,person,Country_271835,1,1,0.821471435,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0
9,25222883,organization,Unknown,0,5,0.918289174,6,5,0,0,0,5,0,2,1,1,1,0,0,0,0,0
9,Aicrowe Biotech Co,Uncategorized,Unknown,0,1,0.941871,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,three-hour,movement,Unknown,2,0,0.95029676,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0
9,e631b105-4953-43e1-8d37-a3ab5dd3d860,location,Unknown,2,0,0.84780022,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0
9,3383,organization,Unknown,0,3,0.8663073433333333,4,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0
9,âcommissionâ,Uncategorized,Unknown,2,0,0.8436686250000001,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0
9,Jeremy Jarvis,person,Country_271835,1,1,0.8209818,3,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0
9,John Brown,person,Country_746165,6,5,0.8896525636363637,10,11,3,0,1,7,1,4,5,0,1,0,0,0,0,0
9,8251198,organization,Unknown,5,0,0.832892918,6,5,0,1,0,4,0,2,1,1,1,0,0,0,0,0
9,327572963,organization,Unknown,3,0,0.8749545833333334,4,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0
9,4524860,organization,Unknown,0,2,0.93824196,3,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9,558,organization,Unknown,6,1,0.8793249271428571,8,7,1,0,0,6,1,3,0,2,1,0,0,0,0,0
9,Nagaland Sea Ltd. Liability Co &,Uncategorized,Unknown,6,8,0.8449460807142858,12,14,0,0,2,12,0,6,5,2,1,0,0,0,0,0
9,151159036,organization,Unknown,2,1,0.83091939,4,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0
9,SeaSelect Foods Corp Dry dock,company,Country_271835,1,1,0.83688215,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0
9,8269,organization,Unknown,1,3,0.8744005275,5,4,0,0,0,4,1,1,0,1,1,0,0,0,0,0
9,Vanessa Chandler,person,Arreciviento,3,2,0.93822881,6,5,0,0,0,5,1,3,0,0,1,0,0,0,0,0
9,64545,organization,Unknown,0,3,0.90408693,4,3,0,0,0,3,1,1,0,1,0,0,0,0,0,0
9,Menardsâ,Uncategorized,Unknown,2,0,0.8182095,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
10,sailboat Freeport,vessel,Unknown,3,0,0.9342389133333334,4,3,0,0,0,3,0,1,0,0,1,0,1,0,0,0
10,cb537677-9d82-4d58-8066-899bdc51c4f1,location,Unknown,7,0,0.9720483514285716,8,7,7,0,0,0,1,0,0,1,2,0,0,2,1,0
10,cutter James,vessel,Unknown,2,0,0.8404034,3,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0
10,Today,event,Unknown,3,4,0.8590089257142858,8,7,1,0,1,5,2,5,0,0,0,0,0,0,0,0
10,Leominster Provincetownâ,Uncategorized,Unknown,0,3,0.8391003466666667,4,3,0,0,0,3,0,1,2,0,0,0,0,0,0,0
10,Lauren Moore,person,Merigrad,0,3,0.8770344666666667,4,3,0,0,0,3,0,1,2,0,0,0,0,0,0,0
10,b636c0f8-2ddf-42ad-9f9c-73bd48682561,location,Unknown,2,0,0.86980879,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0
10,40cfcd88-fceb-49bd-a71a-053aacddad42,location,Unknown,6,1,0.9378944914285716,8,7,7,0,0,0,1,0,0,1,2,0,0,2,1,0
10,Mark Scott,person,Country_271835,2,0,0.9267103,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
10,Kari Zavala,person,Country_271835,5,8,0.9065658923076924,14,13,8,0,3,2,2,1,1,2,4,0,0,2,1,0
10,week,event,Unknown,8,11,0.8844039142105263,20,19,7,3,1,8,1,5,1,4,5,1,0,2,0,0
10,ordinary,movement,Unknown,4,5,0.9459912855555556,9,9,7,1,0,1,3,0,0,1,3,0,0,1,1,0
10,Amanda Rogers,person,Country_271835,4,0,0.8936734,5,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
10,Jose Smith,person,Country_271835,4,0,0.8799042925,5,4,0,2,2,0,0,0,2,1,0,0,0,1,0,0
10,Angel Burnett,person,Country_271835,3,1,0.887074405,5,4,0,2,2,0,0,0,2,1,0,0,0,1,0,0
10,Elaine Duncan,person,Country_271835,2,2,0.8391320649999999,5,4,0,0,2,2,0,2,1,1,0,0,0,0,0,0
10,88a1fe65-33d9-487a-a3ac-d4208f41b754,location,Unknown,3,0,0.9123007333333332,4,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0
10,91a2a8e6-f56f-4663-8be9-0bbfd5440489,location,Unknown,5,2,0.9433912114285716,8,7,7,0,0,0,1,0,0,1,2,0,0,2,1,0
10,Coast,vessel,Unknown,0,19,0.8895321647368422,20,19,7,1,6,5,0,5,1,4,3,0,5,1,0,0
10,48115,organization,Unknown,3,0,0.8389140766666667,4,3,0,0,0,3,0,1,0,1,1,0,0,0,0,0
10,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,location,Unknown,4,0,0.89578195,5,4,0,0,2,2,0,0,1,1,0,0,2,0,0,0
10,8544797,organization,Unknown,1,1,0.83339705,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
10,42603647,organization,Unknown,0,6,0.8446264266666667,7,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
10,Boat,vessel,Unknown,0,3,0.9143763766666666,4,3,0,0,3,0,1,1,0,1,0,0,0,0,0,0
