id,type,country,neighbor_count,In_Degree,Out_Degree,Tot_Degree,Count,Average_Weight,size,Community,Community_avg_weight,no_location,Connected_political_organization,Score,Suspicion rate
todayâs,event,Unknown,4,1,3,4,379,0.867580143,-1,16,0.863440281,0,0,1.01,16.83%
268393514,organization,Unknown,3,1,2,3,578,0.88943942,0,16,0.863440281,1,0,1.75,29.17%
55242,organization,Unknown,3,2,1,3,578,0.88267541,0,16,0.863440281,1,0,1.11,18.50%
637,organization,Unknown,3,3,0,3,578,0.892961367,0,16,0.863440281,1,0,2.06,34.33%
Maria Horton,person,Country_271835,2,1,1,2,1014,0.888321215,-1,9,0.878627009,0,0,0.37,6.17%
Maurice Figueroa,person,Country_271835,3,3,0,3,578,0.869002043,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
Ships,vessel,Unknown,6,2,4,6,139,0.89368872,-1,6,0.871177745,0,0,1.01,16.83%
9697,organization,Unknown,2,2,0,2,1014,0.897543435,0,6,0.871177745,1,0,2.06,34.33%
620019,organization,Unknown,3,0,3,3,578,0.861117067,0,1,0.859454355,1,0,2.7,45.00%
45361487,organization,Unknown,2,1,1,2,1014,0.82178235,0,1,0.859454355,1,0,1.11,18.50%
408603,organization,Unknown,1,1,0,1,383,0.9357917,1,12,0.878477793,1,0,2.64,44.00%
Vehicle Land,vessel,Unknown,4,1,3,4,379,0.909711333,-1,12,0.878477793,0,0,1.01,16.83%
Heather King,person,Country_271835,2,0,2,2,1014,0.92187905,-1,82,0.9120053,0,0,1.96,32.67%
Billy Robinson,person,Country_271835,2,1,1,2,1014,0.9135875,-1,82,0.9120053,0,0,0.37,6.17%
Austin Miller,person,Country_271835,2,2,0,2,1014,0.90054935,-1,82,0.9120053,0,0,1.3199999999999998,22.00%
369,organization,Unknown,9,2,7,9,59,0.846575011,4,17,0.871449309,0,1,-0.1169999999999999,-1.95%
6204,organization,Unknown,5,4,1,5,203,0.897400954,1,1,0.859454355,1,0,0.74,12.33%
96c31987-d50d-4680-9397-2a9d0e3946e1,location,Unknown,2,0,2,2,1014,0.9119574,-1,6,0.871177745,0,0,1.96,32.67%
sailboat Freeport,vessel,Unknown,3,3,0,3,578,0.934238913,-1,6,0.871177745,0,0,1.3199999999999998,22.00%
c0ea9f29-9987-490f-bc96-d2a5718c1636,location,Unknown,1,0,1,1,383,0.8177445,-1,83,0.8177445,0,0,3.86,64.33%
949,organization,Unknown,1,1,0,1,383,0.8177445,0,83,0.8177445,0,0,3.22,53.67%
Perch,vessel,Unknown,1,1,0,1,383,0.8512174,-1,1,0.859454355,0,0,2.27,37.83%
576618,organization,Unknown,5,3,2,5,203,0.855490688,1,11,0.857844709,1,1,-0.017,-0.28%
82357,political_organization,Unknown,2,0,2,2,1014,0.84040945,-1,11,0.857844709,0,0,1.96,32.67%
Ariel Thornton,person,Country_271835,2,0,2,2,1014,0.87037363,-1,1,0.859454355,0,0,1.96,32.67%
driftnets,vessel,Unknown,2,2,0,2,1014,0.961125075,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
500633954,organization,Unknown,2,1,1,2,1014,0.86925052,0,9,0.878627009,1,0,1.11,18.50%
62343,organization,Unknown,3,3,0,3,578,0.886699113,0,9,0.878627009,1,0,2.06,34.33%
688224,organization,Unknown,2,2,0,2,1014,0.85046608,0,5,0.870361632,1,0,2.06,34.33%
George Vance,person,Country_271835,3,1,2,3,578,0.850914533,-1,1,0.859454355,0,0,1.01,16.83%
Jason Fleming,person,Country_271835,2,0,2,2,1014,0.93494065,-1,84,0.926098613,0,0,1.96,32.67%
âdimersalâ,Uncategorized,Unknown,2,1,1,2,1014,0.92301352,1,84,0.926098613,0,0,0.0,0.00%
c600d751-cc48-4e8e-800e-63ec87a4239f,location,Unknown,2,2,0,2,1014,0.92034167,-1,84,0.926098613,0,0,1.3199999999999998,22.00%
Cynthia Huff,person,Country_271835,2,0,2,2,1014,0.88365835,-1,85,0.908040133,0,0,1.96,32.67%
Angela Lee,person,Country_271835,2,1,1,2,1014,0.905962565,-1,85,0.908040133,0,0,0.37,6.17%
78ec7fd4-82e0-4725-815d-50be0ccee955,location,Unknown,2,2,0,2,1014,0.934499485,-1,85,0.908040133,0,0,1.3199999999999998,22.00%
CraftâLaw,vessel,Unknown,5,2,3,5,203,0.853486032,-1,6,0.871177745,0,0,1.01,16.83%
Ocean Patrol,vessel,Unknown,2,1,1,2,1014,0.88371282,-1,17,0.871449309,0,0,0.37,6.17%
ARA Bouchard,vessel,Unknown,2,2,0,2,1014,0.91373377,-1,17,0.871449309,0,0,1.3199999999999998,22.00%
Richard Douglas,person,Puerto del Mar,3,1,2,3,578,0.865604427,-1,12,0.878477793,0,0,1.01,16.83%
Patricia Reyes,person,Country_271835,1,0,1,1,383,0.8422344,-1,8,0.854248151,0,0,2.91,48.50%
Kristin Dawson,person,Country_271835,2,1,1,2,1014,0.813593665,-1,1,0.859454355,0,0,0.37,6.17%
âAwachaâ,Uncategorized,Unknown,2,2,0,2,1014,0.8663289,-1,16,0.863440281,0,0,1.3199999999999998,22.00%
Brandon Hughes,person,Country_271835,1,1,0,1,383,0.82451063,-1,16,0.863440281,0,0,2.27,37.83%
âSaikoâ,Uncategorized,Unknown,2,1,1,2,1014,0.907151035,1,37,0.786093849,1,0,1.69,28.17%
Bethany Lopez,person,Country_271835,2,2,0,2,1014,0.9139587,-1,37,0.786093849,0,0,2.27,37.83%
electric,vessel,Unknown,6,3,4,7,110,0.878661556,-1,1,0.859454355,0,0,0.37,6.17%
wheeler,vessel,Unknown,2,1,1,2,1014,0.92480057,-1,1,0.859454355,0,0,0.37,6.17%
570683,organization,Unknown,2,2,0,2,1014,0.880557,0,1,0.859454355,1,0,2.06,34.33%
4532329,organization,Unknown,2,0,2,2,1014,0.83544995,0,1,0.859454355,1,0,2.7,45.00%
98631,organization,Unknown,2,2,0,2,1014,0.82686635,0,1,0.859454355,1,0,2.06,34.33%
2658,organization,Unknown,3,2,1,3,578,0.825791267,0,1,0.859454355,1,0,1.11,18.50%
5698,organization,Unknown,2,0,2,2,1014,0.8215193,0,1,0.859454355,1,0,2.7,45.00%
3342,organization,Unknown,2,1,1,2,1014,0.8475387,1,6,0.871177745,1,0,0.74,12.33%
354,organization,Unknown,2,2,0,2,1014,0.91020605,1,6,0.871177745,1,0,1.69,28.17%
945,organization,Unknown,2,1,1,2,1014,0.85921865,0,1,0.859454355,1,0,1.11,18.50%
Months,event,Unknown,2,2,0,2,1014,0.83388015,-1,20,0.860504275,0,0,1.3199999999999998,22.00%
Tamil Nadu Ltd. Liability Co Express,company,Country_271835,4,2,3,5,203,0.841664472,0,28,0.853917804,1,0,1.75,29.17%
âElquiâ,Uncategorized,Unknown,3,3,0,3,578,0.92249482,-1,6,0.871177745,0,0,1.3199999999999998,22.00%
738338ba-deef-4364-bedf-707a8cbf9a55,location,Unknown,2,1,1,2,1014,0.8874506,-1,8,0.854248151,0,0,0.37,6.17%
Monica Ramirez,person,Country_358951,4,2,2,4,379,0.850513638,-1,8,0.854248151,0,0,0.37,6.17%
280094,organization,Unknown,3,0,3,3,578,0.849364413,1,8,0.854248151,1,0,2.33,38.83%
40676,organization,Unknown,2,0,2,2,1014,0.9165828,1,8,0.854248151,1,0,2.33,38.83%
Tracie Price,person,Country_146155,3,2,2,4,379,0.835365988,-1,86,0.825922742,0,0,1.3199999999999998,22.00%
David Limited Liability Company,company,Country_146155,3,3,0,3,578,0.814928233,1,86,0.825922742,1,0,2.64,44.00%
1998,organization,Unknown,2,1,2,3,578,0.817278167,1,86,0.825922742,1,0,2.33,38.83%
669,organization,Unknown,2,0,2,2,1014,0.836494875,0,86,0.825922742,1,0,3.65,60.83%
Elizabeth Anderson,person,Country_271835,4,4,0,4,379,0.86441873,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
903574229,organization,Unknown,3,3,0,3,578,0.84542665,1,21,0.884784429,1,0,1.69,28.17%
Kenneth Cain,person,Country_271835,3,2,1,3,578,0.869324187,-1,17,0.871449309,0,0,0.37,6.17%
Carla Perkins,person,Country_271835,2,1,1,2,1014,0.82886575,-1,21,0.884784429,0,0,0.37,6.17%
Lindsey Conway,person,Country_271835,1,1,0,1,383,0.83174574,-1,1,0.859454355,0,0,2.27,37.83%
95064,organization,Unknown,6,5,1,6,139,0.846796408,0,7,0.862319347,1,0,1.11,18.50%
Ryan Perez,person,Country_271835,5,3,2,5,203,0.884482326,-1,6,0.871177745,0,0,0.37,6.17%
dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,location,Unknown,4,4,0,4,379,0.89578195,-1,6,0.871177745,0,0,1.3199999999999998,22.00%
6567453,organization,Unknown,4,4,0,4,379,0.923201865,0,6,0.871177745,1,0,2.06,34.33%
47261702,organization,Unknown,3,3,0,3,578,0.899287167,0,12,0.878477793,1,0,2.06,34.33%
730397695,organization,Unknown,3,0,3,3,578,0.843194227,0,8,0.854248151,0,0,1.96,32.67%
4086,organization,Unknown,2,2,0,2,1014,0.851540465,0,1,0.859454355,1,0,2.06,34.33%
Wartsila,vessel,Unknown,1,1,0,1,383,0.9007879,-1,5,0.870361632,0,0,2.27,37.83%
373a8a11-c7a0-4e9b-8397-9d824974259a,location,Unknown,2,0,2,2,1014,0.89688795,-1,5,0.870361632,0,0,1.96,32.67%
a0ea93dc-6767-4682-b424-21b5a24ea24b,location,Unknown,2,2,0,2,1014,0.9284622,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
bulker,vessel,Unknown,2,1,1,2,1014,0.93746165,-1,16,0.863440281,0,0,0.37,6.17%
Kariba Dam  Corporation Nautical,company,Country_271835,9,6,3,9,59,0.865741043,1,16,0.863440281,1,0,0.74,12.33%
Benton Ltd. Liability Co,company,Country_271835,39,30,20,50,1,0.904390023,5,42,0.894700624,0,1,0.1929999999999999,3.22%
ninety,movement,Unknown,12,11,5,16,28,0.917934337,-1,17,0.871449309,0,0,0.37,6.17%
90,event,Unknown,19,26,20,46,2,0.91444461,-1,17,0.871449309,0,0,2.27,37.83%
822596165,organization,Unknown,9,2,9,11,37,0.94913198,0,17,0.871449309,1,0,1.75,29.17%
5421,organization,Unknown,15,7,12,19,16,0.89356905,0,17,0.871449309,0,0,1.01,16.83%
Pez Dorado BV Logistics,company,Country_271835,9,5,7,12,39,0.945590173,0,17,0.871449309,1,0,1.75,29.17%
019d89a8-36be-4402-bf3c-d13cb982cf3f,location,Unknown,6,3,6,9,59,0.91359218,-1,17,0.871449309,0,0,1.01,16.83%
6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad,location,Unknown,7,1,7,8,65,0.918677543,-1,17,0.871449309,0,0,1.01,16.83%
Traci Shields,person,Country_271835,5,1,4,5,203,0.55456,-1,19,0.833679999,0,0,1.96,32.67%
Daniel Henderson,person,Country_271835,6,0,6,6,139,0.397233333,-1,19,0.833679999,0,0,2.91,48.50%
Joseph Smith,person,Country_271835,4,2,2,4,379,0.39895,-1,19,0.833679999,0,0,1.3199999999999998,22.00%
Dr. Gregory Rice,person,Country_271835,4,2,2,4,379,0.40185,-1,2,0.858512917,0,0,0.37,6.17%
Breanna Welch DDS,person,Country_271835,2,1,1,2,1014,0.16195,-1,19,0.833679999,0,0,1.3199999999999998,22.00%
Jared Martinez,person,Country_271835,2,1,1,2,1014,0.7629,-1,19,0.833679999,0,0,1.3199999999999998,22.00%
Darin Torres,person,Country_271835,2,0,2,2,1014,0.35685,-1,0,0.859966164,0,0,1.96,32.67%
Tracy Rogers,person,Country_271835,2,0,2,2,1014,0.5792,-1,1,0.859454355,0,0,1.96,32.67%
Kevin Morris,person,Country_271835,2,1,1,2,1014,0.3189,-1,17,0.871449309,0,0,0.37,6.17%
The Salty Pearl River S.p.A. Export,company,Country_342065,16,9,8,17,18,0.847159998,1,16,0.863440281,0,0,0.0,0.00%
3051e013-9e40-44cc-98e5-740e3238daaa,location,Unknown,8,3,5,8,65,0.873746946,-1,1,0.859454355,0,0,1.01,16.83%
9237588,organization,Unknown,3,3,2,5,203,0.84849502,2,1,0.859454355,0,0,0.0,0.00%
cdc89aad-5d8c-48bf-b155-81d2a932782b,location,Unknown,5,0,5,5,203,0.85731967,-1,3,0.865361844,0,0,1.96,32.67%
William Murray,person,Country_271835,4,2,3,5,203,0.845020732,-1,1,0.859454355,0,0,1.01,16.83%
af9758b0-e4f9-4e08-8dd9-09abc903e4b5,location,Unknown,3,1,2,3,578,0.868829033,-1,3,0.865361844,0,0,1.01,16.83%
4183208,organization,Unknown,2,2,0,2,1014,0.813529125,0,6,0.871177745,0,0,1.3199999999999998,22.00%
Punjab Market Marine sanctuary ship,company,Country_271835,3,2,1,3,578,0.858061133,1,1,0.859454355,0,0,0.0,0.00%
Robert Edwards,person,Country_271835,7,7,0,7,110,0.869825064,-1,8,0.854248151,0,0,1.3199999999999998,22.00%
322202416,organization,Unknown,2,0,2,2,1014,0.87885655,1,8,0.854248151,1,0,2.33,38.83%
5025f249-0b3c-4741-a7aa-090d93395acf,location,Unknown,1,1,0,1,383,0.8416894,-1,1,0.859454355,0,0,2.27,37.83%
969368807,organization,Unknown,3,1,2,3,578,0.873191963,0,8,0.854248151,1,0,1.75,29.17%
80276549,organization,Unknown,3,3,0,3,578,0.839976327,0,8,0.854248151,1,0,2.06,34.33%
89,organization,Unknown,2,0,2,2,1014,0.8640711,0,9,0.878627009,1,0,2.7,45.00%
35282,organization,Unknown,2,1,1,2,1014,0.87058768,0,9,0.878627009,1,0,1.11,18.50%
813,organization,Unknown,5,3,2,5,203,0.881736374,1,9,0.878627009,1,0,0.74,12.33%
62,organization,Unknown,1,0,1,1,383,0.8587468,0,87,0.8587468,1,0,3.65,60.83%
44326992,organization,Unknown,1,1,0,1,383,0.8587468,0,87,0.8587468,1,0,3.01,50.17%
1416a29d-3719-45d6-95a8-782c4e281908,location,Unknown,2,2,0,2,1014,0.851638275,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
Hunt,event,Unknown,2,0,2,2,1014,0.87064005,-1,12,0.878477793,0,0,1.96,32.67%
0efa50f3-533d-4775-94fa-54cd1c480587,location,Unknown,4,0,4,4,379,0.874695528,-1,17,0.871449309,0,0,1.96,32.67%
fd6c1e03-d6f4-421e-a493-cdc56ae000b5,location,Unknown,4,1,3,4,379,0.855023665,-1,17,0.871449309,0,0,1.01,16.83%
869422192,organization,Unknown,3,2,1,3,578,0.857471077,0,17,0.871449309,0,0,0.37,6.17%
542341,organization,Unknown,14,0,14,14,42,0.888543723,0,12,0.878477793,0,1,1.2029999999999998,20.05%
93252,organization,Unknown,8,7,2,9,59,0.865393993,2,12,0.878477793,1,0,0.74,12.33%
4627,organization,Unknown,3,2,1,3,578,0.818906727,0,12,0.878477793,1,0,1.11,18.50%
1719,organization,Unknown,2,0,2,2,1014,0.8429556,0,12,0.878477793,1,0,2.7,45.00%
Jennifer Parsons,person,Country_271835,5,4,1,5,203,0.877043446,-1,12,0.878477793,0,0,0.37,6.17%
8876768,organization,Unknown,4,0,4,4,379,0.851026008,0,12,0.878477793,1,1,1.943,32.38%
444,organization,Unknown,4,4,0,4,379,0.87431343,0,12,0.878477793,1,0,2.06,34.33%
Denise Vance,person,Country_271835,4,0,4,4,379,0.865621977,-1,12,0.878477793,0,0,1.96,32.67%
Zachary Perez,person,Oceanterra,6,0,6,6,139,0.924821662,-1,12,0.878477793,0,0,1.96,32.67%
Craig Santiago,person,Country_271835,2,1,1,2,1014,0.82317672,-1,12,0.878477793,0,0,0.37,6.17%
6460,organization,Unknown,2,2,0,2,1014,0.8534022,1,12,0.878477793,1,0,1.69,28.17%
64778548,organization,Unknown,1,0,1,1,383,0.85231405,0,12,0.878477793,1,0,3.65,60.83%
493641959,organization,Unknown,2,1,1,2,1014,0.8595635,0,1,0.859454355,1,0,1.11,18.50%
8980454,organization,Unknown,4,3,1,4,379,0.87453734,2,19,0.833679999,1,0,1.69,28.17%
Jessica Costa,person,Country_271835,3,3,0,3,578,0.88132797,-1,19,0.833679999,0,0,2.27,37.83%
Erica Hamilton,person,Marebak,30,17,19,36,6,0.856966203,-1,19,0.833679999,0,0,1.3199999999999998,22.00%
Sandra Martinez,person,Country_144251,12,9,8,17,18,0.889008908,-1,19,0.833679999,0,0,1.3199999999999998,22.00%
Austin Welch,person,Country_271835,8,6,3,9,59,0.868777222,-1,19,0.833679999,0,0,1.3199999999999998,22.00%
6659,organization,Unknown,4,1,3,4,379,0.837316865,1,19,0.833679999,1,0,2.33,38.83%
464454263,organization,Unknown,16,13,5,18,20,0.782162348,3,19,0.833679999,1,0,1.69,28.17%
Shipping Corp,Uncategorized,Unknown,6,6,0,6,139,0.86370315,-1,19,0.833679999,1,0,3.01,50.17%
534,organization,Unknown,6,0,6,6,139,0.840552355,0,19,0.833679999,1,0,3.65,60.83%
4942,organization,Unknown,10,5,7,12,39,0.859566303,1,19,0.833679999,1,0,2.33,38.83%
884332,organization,Unknown,7,0,7,7,110,0.825295779,0,19,0.833679999,1,0,3.65,60.83%
982519647,organization,Unknown,8,3,6,9,59,0.869019581,0,19,0.833679999,1,0,2.7,45.00%
1354,organization,Unknown,10,6,8,14,42,0.779658784,0,19,0.833679999,1,0,2.06,34.33%
923825740,organization,Unknown,7,4,4,8,65,0.61835567,1,19,0.833679999,1,0,1.69,28.17%
5865,organization,Unknown,4,4,0,4,379,0.869174075,0,19,0.833679999,1,0,3.01,50.17%
Malawi Rift  Holdings Navigation,company,Country_271835,3,0,3,3,578,0.825029587,0,19,0.833679999,1,0,3.65,60.83%
Baha de Coral OJSC Marine,company,Country_271835,4,1,3,4,379,0.855913225,0,19,0.833679999,1,0,2.7,45.00%
Navigation Corp,Uncategorized,Unknown,4,2,2,4,379,0.850492093,-1,19,0.833679999,1,0,2.06,34.33%
Triton Navigation Corp,Uncategorized,Unknown,6,6,1,7,110,0.844961737,2,19,0.833679999,1,0,1.69,28.17%
Pontus Navigation Corp,Uncategorized,Unknown,5,5,1,6,139,0.84464521,2,19,0.833679999,1,0,1.69,28.17%
John Jensen,person,Helixia,2,0,2,2,1014,0.8996182,-1,19,0.833679999,0,0,2.91,48.50%
Michael Frederick,person,Country_271835,3,3,0,3,578,0.905845747,-1,19,0.833679999,0,0,2.27,37.83%
401289940,organization,Unknown,3,0,3,3,578,0.888755533,2,19,0.833679999,1,0,3.28,54.67%
54726,organization,Unknown,2,0,2,2,1014,0.8192109,0,19,0.833679999,1,0,3.65,60.83%
52193,organization,Unknown,9,8,7,15,32,0.780346892,0,19,0.833679999,1,0,2.06,34.33%
Laura Joseph,person,Country_144251,7,3,6,9,59,0.866801561,-1,19,0.833679999,0,0,1.96,32.67%
697844686,organization,Unknown,2,1,1,2,1014,0.872964415,0,1,0.859454355,1,0,1.11,18.50%
1555,organization,Unknown,2,0,2,2,1014,0.82725808,0,88,0.84247682,1,0,3.65,60.83%
3669166,organization,Unknown,2,1,1,2,1014,0.83723458,0,88,0.84247682,1,0,2.06,34.33%
483398,organization,Unknown,2,2,0,2,1014,0.8629378,0,88,0.84247682,1,0,3.01,50.17%
111274e2-c155-4640-9a8e-f506f3fbca06,location,Unknown,3,0,3,3,578,0.845893553,-1,1,0.859454355,0,0,1.96,32.67%
7657424,political_organization,Unknown,8,2,6,8,65,0.861704264,-1,16,0.863440281,0,0,1.01,16.83%
2234557,organization,Unknown,3,0,3,3,578,0.8682772,0,1,0.859454355,0,0,1.96,32.67%
7125,organization,Unknown,3,0,3,3,578,0.8552261,0,20,0.860504275,1,1,1.943,32.38%
Jorge Davidson,person,Oceanus,2,2,0,2,1014,0.8532584,-1,22,0.877084116,0,0,1.3199999999999998,22.00%
Ruben Fowler,person,Kethanor,11,5,6,11,37,0.877812124,-1,20,0.860504275,0,0,0.37,6.17%
John Riley,person,Country_271835,1,1,0,1,383,0.9073835,-1,20,0.860504275,0,0,2.27,37.83%
256659459,political_organization,Unknown,2,2,0,2,1014,0.83789208,-1,20,0.860504275,0,0,1.3199999999999998,22.00%
2357762,organization,Unknown,4,2,2,4,379,0.843112238,1,20,0.860504275,1,1,-0.017,-0.28%
Andrew Graves,person,Country_271835,2,0,2,2,1014,0.906873345,-1,6,0.871177745,0,0,1.96,32.67%
Mathew Taylor,person,Country_271835,8,3,6,9,59,0.90825821,-1,20,0.860504275,0,0,1.01,16.83%
aac2c35c-d06d-45df-a1f8-a0c4001f3897,location,Unknown,2,2,0,2,1014,0.8965197,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
âHSIâ,Uncategorized,Unknown,3,1,2,3,578,0.853092347,1,18,0.865107563,0,0,0.64,10.67%
âNYPDâ,Uncategorized,Unknown,4,3,1,4,379,0.856920885,1,18,0.865107563,0,0,0.0,0.00%
Daniel Obrien,person,Country_271835,5,5,0,5,203,0.88450099,-1,18,0.865107563,0,0,1.3199999999999998,22.00%
Jeffrey Hall,person,Country_271835,3,2,1,3,578,0.862413947,-1,18,0.865107563,0,0,0.37,6.17%
âbe,Uncategorized,Unknown,2,0,2,2,1014,0.8191812,-1,18,0.865107563,0,0,1.96,32.67%
8bdf21e8-914b-4fe2-9280-0a69b9b0175d,location,Unknown,6,6,0,6,139,0.867749552,-1,18,0.865107563,0,0,1.3199999999999998,22.00%
18 wheelers,vessel,Unknown,1,2,0,2,1014,0.8213741,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
Michael Vazquez,person,Country_271835,2,2,0,2,1014,0.89423525,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Sara Fleming,person,Country_167470,8,4,6,10,35,0.868291046,-1,12,0.878477793,0,0,1.01,16.83%
1625166,organization,Unknown,6,2,4,6,139,0.82609375,1,12,0.878477793,0,0,0.64,10.67%
a325b223-5017-42a8-8eb1-ed7e1a3bbd5b,location,Unknown,2,1,1,2,1014,0.84037715,-1,0,0.859966164,0,0,0.37,6.17%
49101570,political_organization,Unknown,2,1,1,2,1014,0.880757835,-1,21,0.884784429,0,0,0.37,6.17%
Robert Garcia,person,Country_271835,2,2,0,2,1014,0.86939975,-1,21,0.884784429,0,0,1.3199999999999998,22.00%
6b19fec0-f5d4-4d31-b461-fef270debb3e,location,Unknown,3,2,1,3,578,0.95251669,-1,13,0.857723572,0,0,0.37,6.17%
Brett Lopez,person,Country_271835,3,3,0,3,578,0.96033209,-1,13,0.857723572,0,0,1.3199999999999998,22.00%
42978392,organization,Unknown,1,0,1,1,383,0.89870244,0,89,0.88991357,0,0,2.91,48.50%
62d39460-2980-4835-91ea-47073f724d3b,location,Unknown,2,2,0,2,1014,0.88991357,-1,89,0.88991357,0,0,1.3199999999999998,22.00%
74390fc5-8dc6-4511-a0a8-bc360409b805,location,Unknown,1,0,1,1,383,0.8811247,-1,89,0.88991357,0,0,2.91,48.50%
Heather Porter,person,Country_271835,5,5,0,5,203,0.866281812,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
Kevin Liu,person,Country_271835,2,0,2,2,1014,0.86634315,-1,13,0.857723572,0,0,1.96,32.67%
Katrina Nguyen,person,Country_271835,3,3,0,3,578,0.848916133,-1,13,0.857723572,0,0,1.3199999999999998,22.00%
0fab17df-2c08-46b6-8ce9-b13b3a60ff3d,location,Unknown,2,2,0,2,1014,0.83221932,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
James Horton,person,Country_271835,4,4,2,6,139,0.887055548,-1,1,0.859454355,0,0,0.37,6.17%
Brian Hansen,person,Country_271835,3,3,0,3,578,0.830004863,-1,8,0.854248151,0,0,1.3199999999999998,22.00%
Rajasthan GmbH & Co. KG,company,Country_271835,16,4,13,17,18,0.858846854,2,28,0.853917804,0,0,0.64,10.67%
858,organization,Unknown,20,13,8,21,9,0.858941311,2,1,0.859454355,1,0,0.74,12.33%
Rebecca Caldwell,person,Oceanus,7,0,7,7,110,0.904115861,-1,1,0.859454355,0,0,1.96,32.67%
Alyssa Gonzalez,person,Country_271835,5,5,1,6,139,0.939940397,-1,1,0.859454355,0,0,0.37,6.17%
Michelle Jackson,person,Country_271835,2,2,0,2,1014,0.848444,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
27d0dfe7-186c-4016-8f47-40c71e30f48a,location,Unknown,1,1,0,1,383,0.8080072,-1,18,0.865107563,0,0,2.27,37.83%
871,organization,Unknown,5,2,3,5,203,0.938286656,0,9,0.878627009,1,0,1.75,29.17%
James Scott,person,Country_271835,5,3,2,5,203,0.936498272,-1,9,0.878627009,0,0,0.37,6.17%
Krista Harris,person,Country_271835,5,4,1,5,203,0.93489968,-1,9,0.878627009,0,0,0.37,6.17%
âeverything,event,Unknown,5,5,0,5,203,0.961990248,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
76030,organization,Unknown,1,0,1,1,383,0.8067582,1,4,0.868860929,1,0,3.28,54.67%
William Gray,person,Country_271835,6,3,3,6,139,0.862127508,-1,4,0.868860929,0,0,0.37,6.17%
containers,event,Unknown,5,1,4,5,203,0.897396942,-1,25,0.901522813,0,0,1.01,16.83%
9098,organization,Unknown,3,2,1,3,578,0.886142773,0,20,0.860504275,1,0,1.11,18.50%
Michael Reed,person,Country_271835,2,2,0,2,1014,0.81981435,-1,17,0.871449309,0,0,1.3199999999999998,22.00%
17592,political_organization,Unknown,5,2,4,6,139,0.853983098,-1,17,0.871449309,0,0,1.01,16.83%
5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,location,Unknown,3,1,3,4,379,0.857225893,-1,17,0.871449309,0,0,1.01,16.83%
Katherine Chavez,person,Country_271835,2,2,0,2,1014,0.84061772,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Nutica del Sol AG,company,Country_323509,4,3,1,4,379,0.867173918,0,8,0.854248151,0,0,0.37,6.17%
Stephen Marks,person,Country_271835,2,3,0,3,578,0.884107203,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
8b8c532f-0ca0-44cc-898c-1d776f2f457a,location,Unknown,4,0,4,4,379,0.83362409,-1,11,0.857844709,0,0,1.96,32.67%
James Stewart,person,Country_271835,2,2,1,3,578,0.84794441,-1,4,0.868860929,0,0,0.37,6.17%
1968776,organization,Unknown,2,2,1,3,578,0.873592443,2,4,0.868860929,1,0,0.74,12.33%
288971672,political_organization,Unknown,3,3,0,3,578,0.878287433,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Anthony Larson,person,Country_271835,2,0,2,2,1014,0.836578275,-1,1,0.859454355,0,0,1.96,32.67%
845,organization,Unknown,4,4,0,4,379,0.83935845,1,1,0.859454355,1,0,1.69,28.17%
382825160,organization,Unknown,3,2,1,3,578,0.889960533,1,8,0.854248151,0,0,0.0,0.00%
Laura Hughes,person,Country_271835,2,2,0,2,1014,0.941881895,-1,8,0.854248151,0,0,1.3199999999999998,22.00%
Amanda Dean,person,Country_271835,2,2,0,2,1014,0.91461535,-1,8,0.854248151,0,0,1.3199999999999998,22.00%
Debra Hall,person,Country_12955,3,0,3,3,578,0.913556513,-1,8,0.854248151,0,0,1.96,32.67%
Kelsey Tucker,person,Country_271835,4,4,0,4,379,0.9224363,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
460859346,political_organization,Unknown,16,5,12,17,18,0.863148988,-1,8,0.854248151,0,0,1.01,16.83%
2793,organization,Unknown,2,2,0,2,1014,0.82930245,0,1,0.859454355,1,1,1.303,21.72%
Martin Bell,person,Country_271835,1,1,0,1,383,0.85750693,-1,1,0.859454355,0,0,2.27,37.83%
Michelle Long,person,Country_271835,1,0,1,1,383,0.86889005,-1,1,0.859454355,0,0,2.91,48.50%
