id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing,company_size
"Lewis, Gonzalez and Gibson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Goodman and Clark",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Graham and Blair",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Hill and Frank",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Horton and King",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Howard and Sullivan",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Hughes and Schroeder",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Kim and Hill",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Krueger and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Lindsey and Martin",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Love and Jones",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Mason and Ali",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Meyer and Owen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Miller and Greene",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Moran and Steele",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Navarro and Lewis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Nelson and Roman",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Perez and Lewis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Rollins and Wilson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Savage and Osborne",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Sharp and Dillon",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Simpson and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Smith and Alexander",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Smith and Baker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Taylor and Rivera",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lewis, Trevino and Miller",Steel wire products,420802.3308,Company,ZH,missing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lewis, Werner and Daniel",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Anderson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Anderson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Cantu,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Charles,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Clayton,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Dalton,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Davis,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Davis,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Davis,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Davis,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-George,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Griffin,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Guerrero,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Hayes,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Hernandez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Hines,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Horne,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-James,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Jimenez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Johnson,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lewis-Keller,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Mejia,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Mitchell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lewis-Montoya,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Palmer,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Parker,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Parsons,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Patrick,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Ramirez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Sanders,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Thomas,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Valenzuela,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Vargas,"Wrist heart rate monitors, sports heart rate monitors and electronic watches for bicycle use",0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis-Walsh,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Ware,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Williams,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Winters,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Wolfe,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lewis-Woods,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Li Group,,4666.6728,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Li Inc,,4756.6728,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Anderson and Hughes",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Barajas and Mcguire",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Davis and Martin",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Hicks and Reyes",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Hudson and Mclean",,4666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Johnson and Gonzales",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Odom and Ramos",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Li, Ward and Collins",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Li-Casey,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Li-Cisneros,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Li-Harris,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Limited Liability Company Co,,0.0,Company,Coralada,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Limited Liability Company Ges.m.b.H.,,4666.6728,Company,Vesperanda,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Limited Liability Company Kga,Steel service center,44666.6728,Company,Oceanus,Kga,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Limited Liability Company Ltd. Corporation,"A range of private label and branded pork, turkey, chicken and beef products for retail and foodservice customers",323666.6728,Company,Coralmarica,Co,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Limited Liability Company S.A. de C.V.,,0.0,Company,Utoporiana,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Limited Liability Company SE,,0.0,Company,Isliandor,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Limpopo River  AB Consultants,"Tuna, sword fish, bass, trout, and salmon, as well as offers shellfish, mollusks, crustaceans, sea vegetables, shrimp, lobster, squid, oysters, crabs, and clams, and other related seafood products",27754.695,Company,Zawalinda,AB,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Limpopo River  AG Logistics,,0.0,Company,Helixia,AG,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Limpopo River  Co International,,0.0,Company,Isliandor,Co,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Limpopo River  Ltd. Corporation,,0.0,Company,Isliandor,Co,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Limpopo River  Ltd. Liability Co,Meat and processed meat products,12065.2556,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Limpopo River  Marine life Ltd. Liability Co Shipping,"Pharmacopeia (USP) compliant supplements including: tablets, capsules, softgels and the best chewable supplements",204666.6728,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Limpopo River  N.V. Marine biology,,5477.687,Company,Marebak,N.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Limpopo River  Pic Holdings,,11936.6728,Company,Oceanus,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Limpopo River  Sagl Overseas,Warp knit and bobbinet tulle,0.0,Company,Kethilim,Sagl,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lin and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lin Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lin, Cummings and Dickerson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lin, Kelly and Lester",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lin, Morales and Browning",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lin, Scott and Welch",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lin-Copeland,Shoes,25604.4064,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsey Inc,,0.0,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lindsey LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lindsey, Garcia and Chambers",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lindsey, Harris and Lester",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lindsey-Collins,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lindsey-Doyle,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lindsey-Dunn,"Cars, plants and equipment for railways and other rail and traffic systems as well as all related services",3104427.031,Company,ZH,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Line S.A. de C.V.,"International freight forwarding, transportation and logistics",2202396.48,Company,Lumindoria,S.A. de C.V.,0,0,0,1,0,0,0,0,0,0,0,0,0,13
Line S.A. de C.V.,"International freight forwarding, transportation and logistics",2202396.48,Company,Lumindoria,S.A. de C.V.,0,0,0,1,0,0,0,0,0,0,0,0,0,13
Line S.A. de C.V.,"International freight forwarding, transportation and logistics",2202396.48,Company,Lumindoria,S.A. de C.V.,0,0,0,1,0,0,0,0,0,0,0,0,0,13
Line S.A. de C.V.,,5636.6728,Company,Oceanus,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Line S.A. de C.V.,,5636.6728,Company,Oceanus,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Line S.A. de C.V.,,5636.6728,Company,Oceanus,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Line S.A. de C.V.,,5366.6728,Company,Oceanus,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Line S.A. de C.V.,,5366.6728,Company,Oceanus,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Line S.A. de C.V.,,5366.6728,Company,Oceanus,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Lin-Johnson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lin-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lin-Stevens,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lin-Wilson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Little Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Little PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Little, Anderson and Johnson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Little, Collins and Ramirez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Little, Garcia and Morgan",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Little, Kelley and Baker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Little, Leon and Benton",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Little, Williams and Johnston",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Aguirre,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Curry,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Lee,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Little-Lopez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Martinez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-May,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Nelson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-White,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Williams,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Woodward,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little-Wright,Involved in producing a combination of solid rotatable sputter hardware and a broader range of sputter targets; Produces coater equipment and targets for PVD (Physical Vapor Deposition) applications,19990.28,Company,ZH,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Liu Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Liu PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Liu, Black and Campbell",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Liu, Chandler and Vargas",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Liu, Flowers and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Liu, Keller and Howell",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Liu, Perez and Henry",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Liu, Smith and Jones",,6766.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Liu, Wheeler and Watkins","Minerals, ores, metals, plastic raw materials and chemicals",0.0,Company,ZH,missing,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Liu, White and Harris",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Liu-Dominguez,Aircraft parts and auxiliary equipment,85584.1238,Company,ZH,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Liumbwe CJSC Marine conservation,,8669.0904,Company,Marebak,CJSC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Liumbwe Coast S.A. de C.V. Logistics,"Industrial machinery, equipment, and supplies, as well as other related products",28552.2708,Company,Marebak,S.A. de C.V.,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Liumbwe GmbH & Co. KG,Fish and fish products,32895.9409,Company,Brindisola,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Liumbwe Ltd. Liability Co,,9356.6728,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Liumbwe Ray Ges.m.b.H. Transit,,4796.6728,Company,Oceanus,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Liumbwe S.A. de C.V.,"Specialises in the wholesale distribution of piece goods, fabrics, knitting yarns, thread and other notions, and accessories; Offers the preparation, weaving, knitting, finishing, and fabrication of fabric products; Encompass basic alterations, hemming, taking in or letting out, as well as lengthening and shortening services",238608.6549,Company,Marebak,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Liu-Turner,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Livingston Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Livingston LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Livingston Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Livingston PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Livingston, Graham and James",,11398.0315,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Livingston, Hodges and Brown",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Livingston, Wells and Benson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Livingston-James,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Livingston-Rodriguez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Liyu  Tilapia Ltd Cargo,,0.0,Company,Isliandor,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lǐyú Hijiki Pic Worldwide,,4816.6728,Company,Oceanus,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LLC Limited Liability Company,"Canned, frozen, and preserved fruits, vegetables, and food specialties; Fruit and vegetable jams, jellies, sweetened specialties, pickled fruits and vegetables, and related processed items",19741.2331,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Lloyd Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lloyd Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lloyd PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lloyd PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lloyd PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Avila and Fletcher",,8882.2112,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Baker and Grant",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Berg and Murphy",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Elliott and Wells",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Martin and Graham",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Roman and Holt",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Saunders and Park",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Small and Hendricks",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lloyd, Velez and Fuentes",,6820.8272,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lloyd-Jacobson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lloyd-Sanchez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Blackwell and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Carter and Landry",,6978.0767,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Hamilton and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Hernandez and Chambers",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Jackson and Fleming",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Jones and Williams",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Moore and Johnson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Orr and Lee",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Smith and Houston",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Taylor and Preston",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Logan, Vargas and Gordon",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan-Hall,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan-Robbins,"Manufactures mirrors, art, metal wall art, lamps, accessories, clocks and lighting fixtures; Offers the broadest selection of mirrors in the industry, as well as one of the most extensive lines of art, metal wall decor, and accessories",155666.6728,Company,ZH,missing,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Logan-Wolfe,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan-Wolfe,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan-Wolfe,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logan-Wolfe,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Logistics Ltd. Liability Co,,6936.6728,Company,Coralmarica,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Logistics Ltd. Liability Co,,6936.6728,Company,Coralmarica,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Logistics Ltd. Liability Co,,6936.6728,Company,Coralmarica,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Logistics Ltd. Liability Co,Shrimp supply and distribution,496156.311,Company,Gavanovia,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Logistics Ltd. Liability Co,Shrimp supply and distribution,496156.311,Company,Gavanovia,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Logistics Ltd. Liability Co,Shrimp supply and distribution,496156.311,Company,Gavanovia,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Logistics Ltd. Liability Co,,0.0,Company Contacts,Gavanovia,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Logistics Ltd. Liability Co,,0.0,Company Contacts,Gavanovia,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
