company_id,BOCnt,CCCnt,tot_revenue,avg_revenue,size
Roberts-Decker,1,0,0.0,0.0,1
Roberts-Delgado,1,0,0.0,0.0,1
Roberts-Hamilton,1,0,0.0,0.0,1
Roberts-Harvey,1,0,0.0,0.0,1
Roberts-Johnson,0,2,0.0,0.0,2
Roberts-Mason,1,0,0.0,0.0,1
Roberts-Massey,1,0,0.0,0.0,1
Roberts-Maynard,1,0,0.0,0.0,1
Roberts-Mendoza,1,0,0.0,0.0,1
Robertson Group,0,2,0.0,0.0,2
Robertson Inc,0,1,14550.2587,14550.2587,1
Robertson Ltd,1,0,0.0,0.0,1
Robertson and Sons,1,1,42258.4326,42258.4326,2
"Robertson, Marsh and Ortega",1,0,0.0,0.0,1
"Robertson, Miller and Proctor",1,0,0.0,0.0,1
"Robertson, Scott and Brewer",0,1,0.0,0.0,1
Robertson-Avery,1,0,0.0,0.0,1
Robertson-Berry,0,1,0.0,0.0,1
Robertson-Bond,1,0,0.0,0.0,1
Robertson-Joseph,0,1,0.0,0.0,1
Robertson-Moreno,0,1,0.0,0.0,1
Robertson-Riddle,1,0,0.0,0.0,1
Robertson-Yu,1,0,0.0,0.0,1
Robinson Group,3,0,50369.5095,16789.8365,3
Robinson Inc,2,2,68409.7769,34204.88845,4
Robinson LLC,3,0,0.0,0.0,3
Robinson PLC,3,2,0.0,0.0,5
Robinson and Sons,2,3,16096.02,8048.01,5
"Robinson, Barron and Sims",0,1,0.0,0.0,1
"Robinson, Dixon and Monroe",0,1,0.0,0.0,1
"Robinson, Goodman and Hayes",1,0,0.0,0.0,1
"Robinson, Lawson and Tran",1,0,0.0,0.0,1
"Robinson, Mejia and Johnson",1,0,0.0,0.0,1
"Robinson, Morse and Rodriguez",0,1,0.0,0.0,1
"Robinson, Roberts and Hill",1,0,0.0,0.0,1
"Robinson, Young and Lutz",1,0,0.0,0.0,1
Robinson-Edwards,1,0,0.0,0.0,1
Robinson-Fernandez,1,0,0.0,0.0,1
Robinson-Holland,0,1,0.0,0.0,1
Robinson-Morales,1,0,0.0,0.0,1
Robinson-Morton,1,0,0.0,0.0,1
Robinson-Oliver,1,0,0.0,0.0,1
Robinson-Parker,1,0,0.0,0.0,1
Robinson-Wallace,1,0,0.0,0.0,1
Robinson-Yates,0,1,0.0,0.0,1
Robles Inc,1,0,0.0,0.0,1
Robles Ltd,2,0,0.0,0.0,2
Robles PLC,1,1,0.0,0.0,2
Robles and Sons,1,0,0.0,0.0,1
"Robles, Farley and Elliott",0,1,0.0,0.0,1
"Robles, Kemp and Garcia",1,0,0.0,0.0,1
Robles-Nelson,1,0,0.0,0.0,1
Robles-Norton,1,0,0.0,0.0,1
Rocha Group,1,0,0.0,0.0,1
Rocha Ltd,0,1,0.0,0.0,1
Rocha PLC,0,1,0.0,0.0,1
Rodgers Ltd,1,2,0.0,0.0,3
"Rodgers, Allen and Garcia",1,0,0.0,0.0,1
"Rodgers, Porter and Lopez",0,1,0.0,0.0,1
"Rodgers, Silva and Carr",0,1,0.0,0.0,1
"Rodgers, Steele and Jensen",0,1,0.0,0.0,1
Rodgers-Jefferson,1,0,0.0,0.0,1
Rodgers-Montgomery,0,1,0.0,0.0,1
Rodgers-Ramirez,1,0,0.0,0.0,1
Rodgers-Smith,1,0,0.0,0.0,1
Rodgers-Wright,1,0,0.0,0.0,1
Rodriguez Group,2,2,0.0,0.0,4
Rodriguez Inc,4,0,0.0,0.0,4
Rodriguez LLC,4,1,0.0,0.0,5
Rodriguez Ltd,4,3,5956.6728,1489.1682,7
Rodriguez PLC,1,1,0.0,0.0,2
Rodriguez and Sons,3,3,0.0,0.0,6
"Rodriguez, Barker and Bell",0,1,0.0,0.0,1
"Rodriguez, Baxter and Watson",0,1,0.0,0.0,1
"Rodriguez, Bridges and Simon",0,1,0.0,0.0,1
"Rodriguez, Cole and Taylor",1,0,0.0,0.0,1
"Rodriguez, Coleman and Martinez",1,0,0.0,0.0,1
"Rodriguez, Conway and Avery",1,0,0.0,0.0,1
"Rodriguez, Diaz and Stewart",0,1,0.0,0.0,1
"Rodriguez, Erickson and Woods",1,0,0.0,0.0,1
"Rodriguez, Jackson and Richmond",0,1,0.0,0.0,1
"Rodriguez, Johnson and Wilson",0,1,0.0,0.0,1
"Rodriguez, Jones and Diaz",0,1,0.0,0.0,1
"Rodriguez, Kim and Brown",1,0,0.0,0.0,1
"Rodriguez, Leon and Holt",1,0,0.0,0.0,1
"Rodriguez, Martinez and Bauer",1,0,0.0,0.0,1
"Rodriguez, Martinez and Wallace",1,0,0.0,0.0,1
"Rodriguez, Mcclure and Keller",1,0,0.0,0.0,1
"Rodriguez, Medina and Williams",1,0,0.0,0.0,1
"Rodriguez, Rodriguez and Best",0,1,0.0,0.0,1
"Rodriguez, Shaffer and Reyes",0,1,0.0,0.0,1
"Rodriguez, Watkins and Russell",1,0,0.0,0.0,1
"Rodriguez, Williams and Guerrero",1,0,0.0,0.0,1
Rodriguez-Campbell,1,0,0.0,0.0,1
Rodriguez-Erickson,0,1,0.0,0.0,1
Rodriguez-Gill,0,1,0.0,0.0,1
Rodriguez-Gonzalez,1,0,0.0,0.0,1
Rodriguez-Green,1,0,0.0,0.0,1
Rodriguez-Greene,1,0,0.0,0.0,1
Rodriguez-Hampton,1,0,0.0,0.0,1
Rodriguez-Harrison,1,0,0.0,0.0,1
Rodriguez-Hernandez,0,1,0.0,0.0,1
Rodriguez-Hill,1,0,0.0,0.0,1
Rodriguez-Holt,0,1,0.0,0.0,1
Rodriguez-Hughes,0,1,0.0,0.0,1
Rodriguez-Kramer,0,1,0.0,0.0,1
Rodriguez-Martinez,1,0,0.0,0.0,1
Rodriguez-Mcdonald,1,0,0.0,0.0,1
Rodriguez-Morales,1,0,0.0,0.0,1
Rodriguez-Murphy,1,0,0.0,0.0,1
Rodriguez-Parks,0,1,0.0,0.0,1
Rodriguez-Pena,1,0,0.0,0.0,1
Rodriguez-Ross,0,1,0.0,0.0,1
Rodriguez-Scott,1,0,0.0,0.0,1
Rodriguez-Smith,0,1,0.0,0.0,1
Rodriguez-Snow,1,0,0.0,0.0,1
Rodriguez-Stokes,1,0,0.0,0.0,1
Rodriguez-Turner,1,0,0.0,0.0,1
Rodriguez-Vargas,0,1,0.0,0.0,1
Rodriguez-Villegas,1,0,0.0,0.0,1
Rodriguez-Ward,0,1,0.0,0.0,1
Rodriguez-Wheeler,1,0,0.0,0.0,1
Rodriguez-Wise,1,0,0.0,0.0,1
Rodriguez-Wright,0,1,0.0,0.0,1
Rodriguez-York,1,0,0.0,0.0,1
Rogers Inc,2,0,19274.3614,9637.1807,2
Rogers LLC,1,1,15068.4188,15068.4188,2
Rogers PLC,1,0,0.0,0.0,1
"Rogers, Barnes and Robertson",1,0,0.0,0.0,1
"Rogers, Brown and Gomez",1,0,0.0,0.0,1
"Rogers, Clark and Hebert",1,0,0.0,0.0,1
"Rogers, Garcia and Ballard",1,0,0.0,0.0,1
"Rogers, Harris and Maldonado",1,0,0.0,0.0,1
"Rogers, Herman and Woods",1,0,0.0,0.0,1
"Rogers, Hernandez and Martin",0,1,0.0,0.0,1
"Rogers, Mason and Burke",1,0,0.0,0.0,1
"Rogers, Mullins and Brewer",1,0,0.0,0.0,1
"Rogers, Nielsen and Elliott",1,0,0.0,0.0,1
"Rogers, Perry and Bishop",1,0,0.0,0.0,1
"Rogers, White and Lee",1,0,0.0,0.0,1
"Rogers, Wright and Wood",1,0,0.0,0.0,1
"Rogers, Yates and Williams",1,0,0.0,0.0,1
Rogers-Becker,1,0,0.0,0.0,1
Rogers-Boyd,1,0,0.0,0.0,1
Rogers-Campbell,1,0,0.0,0.0,1
Rogers-Lindsey,0,1,0.0,0.0,1
Rogers-Lutz,0,1,0.0,0.0,1
Rogers-Mccormick,1,0,0.0,0.0,1
Rogers-Moran,1,0,0.0,0.0,1
Rogers-Phillips,1,0,0.0,0.0,1
Rogers-Robinson,1,0,0.0,0.0,1
Rogers-Smith,1,0,0.0,0.0,1
Rojas Group,1,0,0.0,0.0,1
Rojas Ltd,1,0,0.0,0.0,1
Rojas and Sons,1,0,0.0,0.0,1
"Rojas, Rice and Kennedy",1,0,0.0,0.0,1
"Rojas, Ross and Jones",1,0,0.0,0.0,1
"Rojas, Thompson and Joseph",0,1,0.0,0.0,1
Rollins PLC,1,0,0.0,0.0,1
Roman LLC,0,1,0.0,0.0,1
"Roman, Contreras and Erickson",1,0,0.0,0.0,1
"Roman, Parks and Harrison",1,0,0.0,0.0,1
Roman-Ferguson,1,0,0.0,0.0,1
Romero GmbH & Co. KG,4,2,51066.6728,12766.6682,6
Romero Group,2,0,0.0,0.0,2
Romero LLC,1,0,0.0,0.0,1
Romero Limited Liability Company,25,0,15866.6728,634.666912,25
Romero Ltd and Son's,5,1,0.0,0.0,6
Romero Ltd. Corporation Solutions,0,1,0.0,0.0,1
Romero Marine sanctuary Ray,2,1,96466.6728,48233.3364,3
Romero Wakame GmbH & Co. KG Delivery,2,1,30366.864,15183.432,3
"Romero, Blevins and Beltran",0,1,0.0,0.0,1
"Romero, Clark and Perez",0,1,0.0,0.0,1
"Romero, Delgado and Vega",1,0,0.0,0.0,1
"Romero, Jacobs and Stephens",1,0,0.0,0.0,1
"Romero, Morton and Hernandez",1,0,0.0,0.0,1
"Romero, Norman and Conrad",1,0,0.0,0.0,1
"Romero, Ramirez and Mendoza",0,1,0.0,0.0,1
Romero-Flowers,1,0,0.0,0.0,1
Romero-James,0,1,0.0,0.0,1
Ronan Catfish Corp Solutions,4,1,33526.7005,8381.675125,5
Ronan N.V. Marine ecology,1,1,0.0,0.0,2
Ronan Tuna Ltd Logistics,3,1,91493.2853,30497.761766666667,4
"Rosales, Armstrong and Miller",1,0,0.0,0.0,1
"Rosales, Bowman and Spencer",1,0,0.0,0.0,1
"Rosales, Howard and Burke",1,0,0.0,0.0,1
Rosales-Lewis,1,0,0.0,0.0,1
"Rosario, Doyle and Payne",0,1,0.0,0.0,1
Rosario-White,1,0,0.0,0.0,1
Rose Inc,1,0,0.0,0.0,1
Rose LLC,1,2,0.0,0.0,3
Rose Ltd,2,0,0.0,0.0,2
Rose and Sons,1,0,0.0,0.0,1
"Rose, Chen and Gonzalez",1,0,0.0,0.0,1
"Rose, Finley and Zamora",1,0,0.0,0.0,1
"Rose, Gallagher and Farmer",0,1,0.0,0.0,1
"Rose, Green and Cruz",1,0,0.0,0.0,1
Rose-Aguirre,1,0,0.0,0.0,1
Rose-Burton,1,0,0.0,0.0,1
Rose-Gonzales,1,0,0.0,0.0,1
Rose-Howell,1,0,0.0,0.0,1
Rose-Lambert,1,0,0.0,0.0,1
Rose-Smith,1,1,0.0,0.0,2
Ross Group,1,0,0.0,0.0,1
Ross Inc,1,0,15369.8561,15369.8561,1
Ross Ltd,0,2,0.0,0.0,2
Ross PLC,2,1,0.0,0.0,3
Ross and Sons,1,0,0.0,0.0,1
"Ross, Burns and Buchanan",0,1,0.0,0.0,1
"Ross, Cannon and Jones",0,1,0.0,0.0,1
"Ross, Hawkins and Garcia",0,1,0.0,0.0,1
"Ross, Little and Ortiz",0,1,0.0,0.0,1
"Ross, Monroe and White",0,1,0.0,0.0,1
"Ross, Wells and Fitzgerald",1,0,0.0,0.0,1
Ross-Austin,1,0,0.0,0.0,1
Ross-Butler,0,1,0.0,0.0,1
Ross-Conner,1,0,0.0,0.0,1
Ross-Gonzales,0,1,0.0,0.0,1
Ross-Lawrence,0,1,0.0,0.0,1
Ross-Miller,0,1,0.0,0.0,1
Ross-Powers,1,0,0.0,0.0,1
Ross-Whitney,0,1,0.0,0.0,1
Ross-Williams,1,0,0.0,0.0,1
Roth Group,0,1,0.0,0.0,1
Roth Ltd,1,0,0.0,0.0,1
Rowe Inc,0,1,0.0,0.0,1
"Rowe, Jenkins and Jones",1,0,0.0,0.0,1
"Rowe, Potts and Harrington",1,0,0.0,0.0,1
"Rowe, Stephens and Carney",0,1,0.0,0.0,1
"Rowe, Walsh and Anderson",1,0,0.0,0.0,1
"Rowe, Warner and Douglas",1,0,0.0,0.0,1
Rowe-Brewer,1,0,0.0,0.0,1
Rowe-Brown,1,0,0.0,0.0,1
Rowe-Bryant,0,1,0.0,0.0,1
Rowe-Daniels,0,1,0.0,0.0,1
Rowe-Duarte,1,0,0.0,0.0,1
Rowe-Li,1,0,0.0,0.0,1
Rowe-Mckee,1,0,0.0,0.0,1
Rowe-Ryan,0,1,0.0,0.0,1
Rowland LLC,1,0,0.0,0.0,1
Rowland Ltd,1,0,0.0,0.0,1
"Rowland, Clark and Reeves",1,0,0.0,0.0,1
"Rowland, Ross and Mitchell",0,1,0.0,0.0,1
"Rowland, Ward and Harvey",0,1,0.0,0.0,1
Rowland-Rose,1,0,0.0,0.0,1
Roy PLC,1,0,0.0,0.0,1
Roy and Sons,1,0,0.0,0.0,1
"Roy, Phillips and Chaney",1,0,0.0,0.0,1
Roy-Brown,1,0,0.0,0.0,1
Roy-Mercer,1,0,0.0,0.0,1
Rubio Ltd,1,0,0.0,0.0,1
Rubio-Evans,1,0,0.0,0.0,1
Rufiji Delta  BV Lighthouse,0,1,45566.6728,45566.6728,1
Rufiji Delta  CJSC Solutions,1,1,7376.6728,7376.6728,2
Rufiji Delta  GmbH Express,39,1,6126.7154,157.09526666666667,40
Rufiji Delta  Limited Liability Company,1,1,0.0,0.0,2
Rufiji Delta  Ltd. Corporation,2,1,7598.5327,3799.26635,3
Rufiji Delta  Ltd. Liability Co,1,1,0.0,0.0,2
Rufiji Delta  S.A. de C.V.,2,1,9980.7766,4990.3883,3
Rufiji Delta  Shipyard Ltd. Liability Co Forwading,0,1,6516.6728,6516.6728,1
Rufiji Delta  Transit Whale,5,1,35997.4236,7199.48472,6
Rufiji Delta  ОАО Shoal,0,1,83521.0309,83521.0309,1
Rufiji River  Limited Liability Company Consultants,0,1,4725.6796,4725.6796,1
Rufiji River  Limited Liability Company Delivery,1,1,5859.5456,5859.5456,2
Rufiji River  Pic Freight,0,1,13476.6728,13476.6728,1
Ruiz Inc,2,0,0.0,0.0,2
Ruiz Ltd,0,1,0.0,0.0,1
"Ruiz, Daniels and Daniels",0,1,0.0,0.0,1
"Ruiz, Delgado and Wright",1,0,0.0,0.0,1
"Ruiz, Ellis and Bruce",1,0,0.0,0.0,1
"Ruiz, Garcia and Bullock",1,0,0.0,0.0,1
"Ruiz, Lewis and Montgomery",0,1,0.0,0.0,1
"Ruiz, Myers and Juarez",1,0,0.0,0.0,1
"Ruiz, Sims and Robertson",0,1,0.0,0.0,1
Ruiz-Anderson,1,0,0.0,0.0,1
Ruiz-Clarke,0,1,0.0,0.0,1
Ruiz-Costa,1,0,0.0,0.0,1
Ruiz-Fox,1,0,0.0,0.0,1
Ruiz-Hall,0,1,0.0,0.0,1
Ruiz-Meyer,1,0,0.0,0.0,1
Ruiz-Miller,1,0,0.0,0.0,1
Ruiz-Ryan,1,0,0.0,0.0,1
Ruiz-Travis,1,0,0.0,0.0,1
Ruiz-West,0,1,0.0,0.0,1
Rush LLC,0,2,0.0,0.0,2
Rush and Sons,1,0,0.0,0.0,1
"Rush, Barnes and Williams",1,0,0.0,0.0,1
"Rush, Davis and Trujillo",1,0,0.0,0.0,1
Rush-Carney,0,1,0.0,0.0,1
Russell Group,2,0,0.0,0.0,2
Russell Inc,1,0,0.0,0.0,1
Russell PLC,1,1,0.0,0.0,2
Russell and Sons,1,0,0.0,0.0,1
"Russell, Cole and Murray",0,1,0.0,0.0,1
"Russell, Hill and Boone",1,0,0.0,0.0,1
"Russell, Long and Reed",1,0,0.0,0.0,1
"Russell, Mcmillan and Robinson",1,0,0.0,0.0,1
"Russell, Sanchez and Edwards",1,0,0.0,0.0,1
Russell-Anderson,1,0,0.0,0.0,1
Russell-Benjamin,1,0,0.0,0.0,1
Russell-Johnson,1,0,0.0,0.0,1
Russell-Scott,1,0,0.0,0.0,1
Russell-Turner,0,1,0.0,0.0,1
Russell-Vasquez,0,1,0.0,0.0,1
Russell-Willis,0,1,0.0,0.0,1
Russian River CJSC Brothers,0,1,54666.6728,54666.6728,1
Russian River Corp Worldwide,2,1,6236.9122,3118.4561,3
Russian River Corporation Cargo,0,1,1274666.673,1274666.673,1
Russian River Ges.m.b.H. Enterprises,0,1,10556.6728,10556.6728,1
Russian River LLC Transportation,0,1,19666.6728,19666.6728,1
Russo-Hood,1,0,0.0,0.0,1
Russo-Morrow,0,1,0.0,0.0,1
Ryan Inc,1,0,0.0,0.0,1
Ryan LLC,0,2,0.0,0.0,2
Ryan Ltd,1,1,0.0,0.0,2
"Ryan, Chavez and Foster",1,0,0.0,0.0,1
"Ryan, Johnson and Bell",1,0,0.0,0.0,1
"Ryan, Thomas and Wilson",1,0,0.0,0.0,1
Ryan-Alvarado,1,0,0.0,0.0,1
Ryan-Curry,1,0,0.0,0.0,1
Ryan-Ellis,1,0,0.0,0.0,1
Ryan-Guzman,0,1,0.0,0.0,1
Ryan-Wilson,1,0,0.0,0.0,1
Rybachit BV Marine conservation,1,1,0.0,0.0,2
Rybachit Dredge AG Holdings,0,1,13092.4606,13092.4606,1
Rybachit Ltd. Corporation Transportation,2,1,1265463.744,632731.872,3
Rybachit Sagl and Son's,0,1,5166.6738,5166.6738,1
S.A. de C.V. Sp,1,1,0.0,0.0,2
SRL Ltd. Liability Co,0,1,189436.0277,189436.0277,1
Sahara  LLC BV Shipping,12,1,859536.714,71628.0595,13
Sahara  LLC Co Consultants,0,1,0.0,0.0,1
Sahara  LLC Corporation Beach,0,1,5496.6728,5496.6728,1
Sahara  LLC Investment Sea,4,1,0.0,0.0,5
Sahara  LLC LC Merchants,0,1,10435.6728,10435.6728,1
Sahara  LLC Sp International,0,1,0.0,0.0,1
Saharan Coast  BV Marine,0,1,0.0,0.0,1
Saharan Coast  Eel NV Investment,2,1,8621.5917,4310.79585,3
Saharan Coast  Ges.m.b.H. Shipping,1,1,46566.6728,46566.6728,2
Saharan Coast  Incorporated Seafoam,2,0,6831.1749,3415.58745,2
Saharan Coast  Ltd Transport,0,1,14666.6728,14666.6728,1
Saharan Coast  NV Express,0,1,5366.6728,5366.6728,1
Saharan Coast  Pic Forwading,0,1,22066.6728,22066.6728,1
Saharan Coast  Seafood N.V. United,0,1,8166.6728,8166.6728,1
Saharan Oasis  AS United,0,1,50966.6728,50966.6728,1
Saharan Oasis  Incorporated & Son's,6,1,31858.286,5309.714333333333,7
Saharan Oasis  Jetsam Kga Transit,3,1,9845.2567,3281.752233333333,4
Saharan Oasis  Plc Merchants,2,1,5813.1326,2906.5663,3
Saharan Oasis  S.A. de C.V.,1,1,6161666.673,6161666.673,2
Sailors and Surfers Canal Limited Liability Company Merchants,6,1,5793.0336,965.5056,7
Sailors and Surfers Catchers,0,1,21966.6728,21966.6728,1
Sailors and Surfers Company,3,1,14952.9814,4984.327133333333,4
Sailors and Surfers GmbH & Co. KG,5,1,0.0,0.0,6
Sailors and Surfers Oceanfront,1,1,0.0,0.0,2
Sailors and Surfers SRL,1,1,0.0,0.0,2
Sailors and Surfers ОАО,2,1,5022.518,2511.259,3
Sailors and Surfers ОАО Delivery,3,1,12665898.37,4221966.123333333,4
Sailors and Surfers ОАО Holdings,0,1,10982.148,10982.148,1
"Salas, Hall and Hudson",1,0,0.0,0.0,1
Salas-Chen,1,0,0.0,0.0,1
Salas-Harrington,1,0,0.0,0.0,1
Salas-Pitts,1,0,0.0,0.0,1
Salazar Inc,1,0,0.0,0.0,1
Salazar Ltd,1,0,0.0,0.0,1
"Salazar, Clark and Williams",1,0,0.0,0.0,1
"Salazar, Moody and Scott",1,0,0.0,0.0,1
"Salazar, Valencia and Velazquez",0,1,0.0,0.0,1
"Salazar, Walker and Bates",1,0,0.0,0.0,1
"Salazar, Williams and English",1,0,0.0,0.0,1
Salazar-Bailey,0,1,0.0,0.0,1
Salazar-Colon,0,1,0.0,0.0,1
Salazar-Jacobs,1,0,0.0,0.0,1
Salazar-Smith,0,1,0.0,0.0,1
Salazar-Wright,0,1,0.0,0.0,1
Salinas Group,1,0,0.0,0.0,1
"Salinas, Campbell and Velasquez",1,0,0.0,0.0,1
Salinas-Stout,1,0,0.0,0.0,1
Salt WaterCo Cargo  Kga Transit,2,1,26473.3412,13236.6706,3
Salt WaterCo Company Delivery,10,1,20328.4179,2032.84179,11
Salt WaterCo GmbH Express,0,1,0.0,0.0,1
Salt WaterCo Manatee Co Express,3,1,0.0,0.0,4
Salt WaterCo Pic Transit,0,1,0.0,0.0,1
Salt WaterCo and Son's,0,1,16666.6728,16666.6728,1
SaltSea Ltd. Corporation Marine sanctuary,1,1,0.0,0.0,2
Saltwater Sanctuary BV Transportation,0,1,0.0,0.0,1
Saltwater Sanctuary LLC Logistics,2,1,34569.0017,17284.50085,3
Saltwater Sanctuary Marine ecology,2,1,132322.4219,66161.21095,3
Saltwater Sanctuary Marine sanctuary,2,1,33266.6728,16633.3364,3
Saltwater Sanctuary Plc Merchants,5,1,120879.9843,24175.99686,6
Saltwater Sanctuary Sagl Line,2,1,6532.4336,3266.2168,3
Saltwater Sanctuary Worldwide Laksa,0,1,45066.6728,45066.6728,1
Saltwater Seekers Co United,1,1,22333.3912,22333.3912,2
Saltwater Seekers GmbH & Co. KG,0,1,0.0,0.0,1
Saltwater Seekers Kga Express,3,1,0.0,0.0,4
Saltwater Seekers S.p.A. Snapper,1,1,0.0,0.0,2
Saltwater Serenity Coral Reef Corporation Line,0,1,106666.6728,106666.6728,1
Saltwater Serenity GmbH & Co. KG Transit,2,1,6528.9813,3264.49065,3
Saltwater Serenity Kga Distribution,5,1,161914.2653,32382.85306,6
Saltwater Sirens Dredge GmbH Worldwide,6,1,6301.0173,1050.16955,7
Saltwater Sirens Inc Export,1,1,5576.6728,5576.6728,2
Saltwater Sirens LC Consulting,13,1,50818.5988,3909.1229846153847,14
Saltwater Sisters AS Marine life,2,1,41542564.01,20771282.005,3
Saltwater Sisters AS Worldwide,1,1,0.0,0.0,2
Saltwater Sisters Company Marine,0,1,0.0,0.0,1
Saltwater Sisters Ges.m.b.H. Tanker,0,1,80866.6728,80866.6728,1
Saltwater Sisters Krill Oyj Freight,7,1,4701.2331,671.6047285714286,8
Saltwater Sisters Ltd Shipping,0,1,34866.6728,34866.6728,1
Saltwater Sisters Ltd. Corporation Shipping,7,1,0.0,0.0,8
Saltwater Sisters Ltd. Liability Co Services,2,1,10882.0699,5441.03495,3
Saltwater Sisters Marine sanctuary,0,1,4735.0201,4735.0201,1
Saltwater Sisters Mussel S.A. de C.V. Express,1,1,4736.6728,4736.6728,2
Saltwater Sisters Oyj Transport,2,1,5150.7389,2575.36945,3
Saltwater Sisters River Co Marine ecology,5,1,8972.6254,1794.52508,6
Saltwater Sisters SRL Cargo,3,1,583895.9435,194631.9811666667,4
Saltwater Sizzle AB Krill,3,1,23149.149,7716.383000000001,4
Saltwater Sizzle BV Fish,2,0,5168.8373,2584.41865,2
Saltwater Sizzle Corporation Carriers,0,1,18266.6728,18266.6728,1
Saltwater Sizzle Corporation Investment,0,1,0.0,0.0,1
Saltwater Sizzle LC Barge,1,1,17616.9813,17616.9813,2
Saltwater Sizzle Ltd. Liability Co Consultants,0,1,0.0,0.0,1
Saltwater Sizzle Sagl Transport,0,1,5166.6738,5166.6738,1
Saltwater Solitude Marine conservation Dredge,0,1,15994.9175,15994.9175,1
Saltwater Solitude OJSC Transport,2,1,932666.6728,466333.3364,3
Saltwater Solitude Sp Solutions,1,1,427422.4262,427422.4262,2
Saltwater Solitude Sp and Son's,1,0,13516.6728,13516.6728,1
Saltwater Solitude Tom yum,4,1,69178.482,17294.6205,5
Saltwater Solutions BV &,0,1,0.0,0.0,1
Saltwater Solutions Brothers Swordfish,2,1,5388.3365,2694.16825,3
Saltwater Solutions Kga Freight,1,1,0.0,0.0,2
Saltwater Solutions S.p.A. Brothers,0,1,4836.6728,4836.6728,1
Saltwater Supreme GmbH & Co. KG,0,1,0.0,0.0,1
Saltwater Supreme S.A. de C.V.,2,1,204487.7673,102243.88365,3
Saltwater Supreme Sp Carriers,0,1,10956.6728,10956.6728,1
Saltwater Surf Club AB,0,1,5636.6728,5636.6728,1
Saltwater Surf Club AB Brothers,2,1,174864.5065,87432.25325,3
Saltwater Surf Club Company,0,2,69623.3456,34811.6728,2
Saltwater Surf Club Incorporated International,1,1,20666.6728,20666.6728,2
Saltwater Surf Club S.A. de C.V. Logistics,2,1,16210.6839,8105.34195,3
Saltwater Surf Club Starfish,0,1,4786.6728,4786.6728,1
Saltwater Symphony Delivery Brine,0,2,30466.6728,15233.3364,2
Saltwater Symphony Family Cargo,10,1,71763.3213,7176.33213,11
Saltwater Symphony Inc Holdings,0,1,8276.6728,8276.6728,1
Saltwater Symphony LLC International,1,0,0.0,0.0,1
Saltwater Symphony Ltd. Corporation Consulting,0,1,11716.6728,11716.6728,1
Saltwater Symphony Sandbar AB Services,0,1,21866.6728,21866.6728,1
SaltwaterSelections A/S Marine conservation,3,1,57429.544,19143.18133333333,4
SaltwaterSelections LC & Son's,1,1,23649.3909,23649.3909,2
SaltwaterSnacks Harbor Inc Shipping,0,1,0.0,0.0,1
SaltwaterSupplies Seafoam CJSC Shipping,6,1,0.0,0.0,7
Samaka Chart ОАО Delivery,0,1,16207.1681,16207.1681,1
Samaka GmbH & Co. KG Freight,2,1,55022.2474,27511.1237,3
Samaka Inc Marine biology,0,1,5163.6232,5163.6232,1
Samaka Limited Liability Company,2,1,6070.2138,3035.1069,3
Samaka Limited Liability Company Carriers,0,1,6637.2563,6637.2563,1
Samaka Ltd. Liability Co,0,1,678551.1539,678551.1539,1
Samaka Ltd. Liability Co Distribution,1,0,509951.7162,509951.7162,1
Samaka S.A. de C.V.,1,1,0.0,0.0,2
Sampson PLC,1,0,0.0,0.0,1
Sampson-Oconnor,1,0,0.0,0.0,1
Sanchez Group,5,0,0.0,0.0,5
Sanchez Inc,1,0,0.0,0.0,1
Sanchez LLC,1,0,0.0,0.0,1
Sanchez Ltd,2,0,0.0,0.0,2
Sanchez PLC,3,1,0.0,0.0,4
Sanchez and Sons,2,2,0.0,0.0,4
"Sanchez, Adams and Graham",1,0,0.0,0.0,1
"Sanchez, Alvarado and Buchanan",1,0,0.0,0.0,1
"Sanchez, Bowers and Fischer",0,1,0.0,0.0,1
"Sanchez, Burton and Walters",1,0,0.0,0.0,1
"Sanchez, Castillo and James",1,0,0.0,0.0,1
"Sanchez, Collins and Smith",1,0,0.0,0.0,1
"Sanchez, Deleon and Rojas",0,1,0.0,0.0,1
"Sanchez, Garner and Lynch",1,0,0.0,0.0,1
"Sanchez, Gonzalez and Williams",1,0,0.0,0.0,1
"Sanchez, Hayes and Marks",1,0,0.0,0.0,1
"Sanchez, Jenkins and Moran",0,1,0.0,0.0,1
"Sanchez, Kaiser and Stafford",1,0,0.0,0.0,1
"Sanchez, Lee and Wood",1,0,0.0,0.0,1
"Sanchez, Miller and Gross",0,1,0.0,0.0,1
"Sanchez, Poole and Cole",1,0,0.0,0.0,1
"Sanchez, Robertson and Acevedo",1,0,0.0,0.0,1
"Sanchez, Sanchez and Rodriguez",0,1,0.0,0.0,1
"Sanchez, Sloan and Dickerson",1,0,0.0,0.0,1
"Sanchez, Smith and Hopkins",1,0,0.0,0.0,1
"Sanchez, Sullivan and Taylor",1,0,0.0,0.0,1
"Sanchez, Welch and Harvey",0,1,0.0,0.0,1
Sanchez-Abbott,1,0,0.0,0.0,1
Sanchez-Becker,1,0,0.0,0.0,1
Sanchez-Bowman,0,1,0.0,0.0,1
Sanchez-Boyd,1,0,0.0,0.0,1
Sanchez-Davis,1,0,26066.6728,26066.6728,1
Sanchez-Foster,0,1,0.0,0.0,1
Sanchez-Frey,0,1,0.0,0.0,1
Sanchez-Johnson,1,0,0.0,0.0,1
